millis,ax,ay,az,gx,gy,gz,label
47072,54,-7661,-85,-6,-24,2,0
47078,45,-7650,-77,-6,-23,2,0
47084,39,-7641,-69,-6,-22,2,0
47088,32,-7633,-62,-6,-20,2,0
47092,31,-7623,-59,-6,-19,2,0
47096,35,-7618,-67,-6,-18,2,0
47100,42,-7616,-77,-5,-17,2,0
47104,52,-7622,-88,-5,-16,2,0
47108,60,-7634,-91,-5,-16,2,0
47113,61,-7648,-91,-5,-15,2,0
47118,57,-7663,-83,-5,-15,2,0
47123,51,-7673,-78,-5,-14,1,0
47128,43,-7681,-72,-5,-13,1,0
47133,38,-7688,-78,-5,-13,1,0
47138,33,-7689,-83,-4,-12,1,0
47143,33,-7694,-88,-4,-11,1,0
47148,42,-7693,-87,-4,-11,1,0
47153,49,-7693,-90,-4,-10,1,0
47158,61,-7692,-94,-4,-11,1,0
47163,79,-7690,-97,-4,-12,1,0
47168,92,-7692,-99,-4,-13,1,0
47173,105,-7696,-104,-3,-14,0,0
47178,117,-7703,-102,-3,-15,0,0
47183,123,-7712,-99,-3,-16,0,0
47188,123,-7720,-99,-3,-16,0,0
47193,125,-7727,-97,-3,-17,0,0
47198,125,-7735,-98,-3,-17,0,0
47203,124,-7743,-96,-3,-18,0,0
47208,127,-7750,-92,-2,-18,-1,0
47213,129,-7758,-91,-2,-19,-1,0
47218,133,-7765,-89,-2,-20,-1,0
47223,139,-7770,-94,-2,-20,-1,0
47228,140,-7775,-105,-2,-21,-1,0
47233,143,-7776,-122,-2,-21,-1,0
47238,142,-7775,-138,-1,-21,-2,0
47243,143,-7773,-152,-1,-22,-2,0
