millis,Ngon_1,Ngon_2,Ngon_3,Ngon_4,Ngon_5,X,Y,Z,mlabel
300403,158,206,149,266,198,-9.96,-2.55,-2.98,0
300603,158,205,155,274,206,-9.73,-2.12,-3.26,0
300703,159,207,151,266,200,-9.06,-2.04,-3.1,0
300803,152,200,147,255,190,-9.77,-2.16,-3.14,0
300903,156,211,157,278,209,-10.71,-3.06,-3.65,0
301003,169,219,168,310,229,-9.02,-5.57,-1.53,4
301103,173,215,175,343,248,-7.49,-6.55,0.71,4
301203,165,199,203,381,273,-5.65,-7.57,2.75,4
301303,190,234,214,396,287,-4.2,-7.57,2.24,4
301403,190,248,221,410,301,-4.2,-8.28,2.2,4
301503,191,257,224,415,306,-4.59,-8.75,2.55,4
301603,190,257,222,413,306,-4.79,-9.3,2.39,4
301703,191,256,221,410,304,-4.79,-9.34,2.39,4
301803,188,254,221,407,302,-4.98,-8.98,2.04,4
301903,187,234,208,382,282,-5.22,-8.39,1.69,4
302003,177,226,190,348,251,-5.02,-7.22,0.08,4
302103,168,225,169,314,228,-6.16,-5.92,-1.49,4
302203,165,218,160,294,219,-8.16,-5.02,-2.39,0
302303,163,216,159,286,214,-9.85,-3.88,-3.02,0
302403,152,200,147,265,197,-10.08,-3.18,-2.98,0
302503,151,198,154,273,202,-10,-2.63,-2.82,0
302603,159,211,156,273,201,-9.77,-2.16,-3.18,0
302703,156,205,149,258,199,-8.98,-2.24,-3.1,0
302803,156,202,156,274,201,-9.06,-2.2,-3.06,0
302903,158,211,160,280,207,-9.02,-2.79,-3.45,0
303003,166,222,177,330,245,-11.3,-4.16,-1.61,4
303104,164,212,176,334,250,-8.71,-5.69,-0.08,4
303203,175,220,188,362,273,-6.39,-6.98,1.45,4
303303,181,218,190,371,281,-5.14,-7.57,1.88,4
303404,185,223,200,383,287,-3.8,-8.12,2.12,4
303503,187,235,217,398,293,-4.04,-8.79,2.51,4
303603,188,253,226,406,307,-3.96,-9.34,2.24,4
303803,191,255,220,402,305,-3.84,-9.57,2.12,4
303903,188,253,219,402,305,-3.65,-9.22,1.92,4
304003,186,247,216,394,295,-4.2,-8.79,1.92,4
304103,187,231,200,368,274,-3.88,-8.28,1.18,4
304203,184,226,183,342,249,-5.92,-7.49,-0.31,4
304303,175,227,170,312,228,-7.88,-5.88,-2.16,4
304403,170,223,162,285,209,-8.79,-4.71,-2.51,0
304503,152,199,143,251,181,-8.9,-3.06,-3.22,0
304603,164,218,157,272,205,-9.65,-2.75,-2.59,0
304703,159,212,153,263,191,-10.08,-2.2,-3.65,0
304803,161,215,154,266,193,-8.51,-2.35,-2.86,0
304903,157,210,151,261,189,-8.87,-2.31,-2.86,0
305003,162,217,157,269,196,-9.49,-2.39,-3.26,0
305103,154,204,154,261,195,-10.08,-3.37,-3.45,0
305203,167,214,160,280,183,-10,-4.55,-1.8,0
305303,169,211,165,309,223,-7.73,-6.43,-0.39,4
305403,167,209,175,333,236,-6.28,-7.26,1.61,4
305503,185,223,190,360,258,-4.51,-7.85,2.16,4
305603,188,227,200,377,271,-3.14,-8.36,2.71,4
305703,190,242,214,389,289,-4.51,-8.98,2.43,4
305803,191,251,212,391,297,-4.82,-9.49,2.28,4
305903,193,248,208,388,294,-4.39,-9.53,2.51,4
306003,191,248,208,387,293,-3.88,-9.06,2.12,4
306103,188,247,210,385,290,-3.96,-8.43,2.16,4
306203,189,228,199,363,273,-4.86,-7.85,1.18,4
306304,181,224,176,329,245,-6.98,-7.3,-0.24,4
306403,174,224,163,303,224,-8.12,-5.73,-2.12,4
306503,170,220,158,287,213,-8.12,-4.16,-1.77,0
306604,167,217,155,268,194,-10,-3.45,-2.75,0
306703,164,213,153,271,202,-9.69,-2.47,-2.9,0
306803,162,212,151,268,197,-9.85,-2.67,-3.18,0
307003,154,203,143,259,192,-9.3,-2.55,-2.94,0
307103,152,200,147,261,191,-9.45,-2.55,-3.18,0
307203,161,213,157,281,212,-10.32,-4.12,-2.86,0
307303,172,222,169,316,231,-9.81,-5.61,-1.45,4
307403,170,216,175,331,243,-7.77,-6.55,0.16,4
307503,174,215,176,335,245,-5.49,-7.57,1.53,4
307603,174,216,186,347,254,-4.51,-8,2.12,4
307703,188,236,216,385,283,-3.53,-8.67,1.8,4
307803,188,252,222,393,297,-3.69,-9.18,2.16,4
307903,192,262,226,401,303,-4.16,-9.61,2.67,4
308003,190,260,222,397,301,-3.88,-9.57,2.67,4
308103,190,258,220,395,298,-3.92,-9.34,2.24,4
308203,188,245,215,386,288,-4.31,-8.32,2.55,4
308303,190,228,200,364,274,-4.79,-7.45,1.37,4
