millis,Ngon_1,Ngon_2,Ngon_3,Ngon_4,Ngon_5,X,Y,Z
155403,174,194,142,247,260,-3.96,-1.96,10.4
155503,168,191,141,245,256,-3.88,-2.12,10.32
155603,169,191,139,246,256,-3.77,-2,10.04
155703,170,191,140,246,256,-3.88,-2.12,10
155803,170,189,140,247,256,-3.65,-2.2,10.16
155904,171,191,139,248,257,-4,-2.08,10.28
156003,171,191,140,248,258,-3.77,-2.04,10.16
156103,173,195,142,253,263,-3.92,-2.16,10.28
156204,171,195,144,254,263,-4,-2.08,10.04
156303,174,196,143,255,264,-3.77,-2.04,10.08
156403,174,197,143,255,264,-3.69,-2.2,10.16
156603,174,196,145,254,264,-3.96,-1.65,10.43
156703,173,194,142,252,262,-4.2,-1.57,10.67
156803,172,193,141,251,262,-4.39,-1.57,10.4
156903,174,193,144,251,262,-4.12,-1.73,9.89
157003,174,195,144,253,264,-3.45,-2,10.04
157103,174,195,142,253,263,-3.96,-1.77,10.47
157203,172,192,142,249,259,-4.16,-1.8,9.96
157303,170,190,140,246,256,-4.12,-1.45,10.24
157403,174,193,143,251,262,-4.04,-1.57,10.12
157503,173,193,143,251,261,-4.24,-1.8,10.24
157603,172,193,144,253,261,-3.96,-1.65,10
157703,174,192,142,251,261,-3.77,-1.61,10.2
157803,171,196,144,251,260,-3.73,-1.53,10.12
157903,173,189,145,250,262,-3.92,-1.33,10.12
158003,173,193,145,251,258,-3.69,-1.53,10.12
158103,174,193,144,250,261,-3.57,-1.37,10.43
158203,174,194,142,252,262,-3.41,-1.18,10.43
158303,173,195,143,251,262,-3.57,-1.49,10.08
158403,173,195,143,251,262,-3.45,-1.33,10.43
158503,175,195,143,250,262,-3.53,-1.33,10.4
158603,173,194,143,251,261,-3.73,-1.1,10.63
158703,175,195,142,252,263,-3.57,-1.06,9.96
158803,175,195,143,252,263,-3.69,-1.41,10.2
158903,174,195,144,252,261,-3.26,-1.73,10.16
159003,176,194,144,253,263,-3.3,-1.41,10.28
159104,176,191,144,253,263,-3.61,-1.37,10.08
159203,175,195,143,251,263,-3.84,-1.49,9.96
159303,175,195,142,252,263,-3.53,-1.26,10.24
159404,173,192,142,249,260,-3.49,-1.29,10.08
159503,172,191,140,247,256,-3.88,-1.37,10.55
159603,172,192,140,246,257,-3.92,-1.65,10.43
159803,173,191,143,247,258,-3.53,-1.45,10.2
159903,173,192,141,248,258,-3.37,-1.57,10.08
160003,175,194,144,249,260,-3.45,-1.49,10.47
160103,175,192,144,250,260,-3.53,-1.37,10.36
160203,177,195,142,251,260,-3.37,-1.77,10.04
160303,176,192,144,249,262,-3.45,-1.69,10.2
160403,177,195,143,249,260,-3.33,-1.29,10.59
160503,178,196,143,250,260,-3.61,-1.45,10.28
160603,175,194,146,249,261,-2.94,-1.77,10.4
160703,177,195,143,250,262,-3.14,-1.61,10.67
160803,178,194,144,249,262,-3.26,-1.77,10.08
160903,177,195,143,248,261,-3.26,-1.57,10.24
161003,175,194,142,248,257,-2.86,-1.73,10.24
161103,177,192,142,249,258,-2.67,-1.92,10.55
161203,176,194,144,250,262,-2.86,-2.04,10.4
161303,175,195,144,249,262,-3.02,-1.96,10.32
161403,174,194,143,249,259,-2.47,-2.16,10.24
161503,175,195,145,250,261,-3.3,-1.65,10.63
161603,180,203,150,255,267,-2.86,-2.08,9.69
161703,179,199,147,257,268,-3.02,-2,10.28
161803,180,201,148,258,267,-3.22,-1.92,10.4
161903,180,198,145,245,266,-3.06,-1.8,10.2
162003,180,198,147,255,267,-2.79,-1.84,10.36
162103,180,200,147,256,261,-2.94,-1.92,10.4
162203,179,197,145,255,268,-2.9,-1.92,10.47
162304,179,196,146,256,267,-3.1,-1.65,10.51
162403,179,197,147,256,267,-3.22,-1.77,10.24
162503,175,187,144,252,262,-2.71,-2.12,10.32
162604,175,190,143,252,262,-2.9,-1.88,10.55
162703,173,192,142,240,259,-3.33,-1.77,10.24
162803,166,184,134,238,249,-2.71,-2.31,10.2
163003,170,188,139,245,255,-2.82,-2.12,10.47
163103,170,190,140,247,257,-3.06,-2.12,10.51
163203,171,191,141,248,258,-2.82,-2.2,10.75
163303,172,191,142,249,260,-2.82,-2.04,10.71
163403,169,187,138,243,253,-2.94,-2.28,10.4
163503,172,191,140,248,259,-2.55,-2.47,10.83
163603,175,195,143,252,263,-2.39,-2.94,9.96
163703,172,191,141,249,258,-2.55,-2.63,9.96
163803,167,186,137,241,251,-2.59,-2.67,10.59
163903,171,189,137,245,256,-2.71,-2.24,10.75
164003,173,191,141,250,260,-2.75,-2.08,10.59
164103,173,191,142,250,260,-2.94,-2.08,10.32
164203,174,191,143,250,262,-3.02,-2.28,10.43
164303,175,192,143,251,262,-2.9,-2.04,10.63
164403,172,191,141,249,260,-2.82,-1.96,10.36
164503,175,192,142,251,262,-3.06,-1.92,10.32
164603,176,195,143,249,263,-3.1,-1.73,10.2
164703,175,194,142,251,262,-3.33,-1.65,10.36
164803,172,193,140,247,260,-3.22,-1.69,10.55
164903,174,192,141,247,255,-3.41,-1.33,10.43
165003,175,193,140,249,260,-3.65,-1.41,10.32
165103,168,188,138,240,254,-3.61,-1.26,10.4
165203,169,187,138,244,255,-3.69,-1.06,10.47
165303,173,193,140,249,260,-3.65,-1.22,10.16
165403,175,191,141,247,258,-3.84,-1.18,10.36
165504,176,192,143,250,261,-3.73,-1.14,10.2
165603,178,194,144,251,263,-3.88,-1.02,10.24
165703,175,193,143,250,261,-3.61,-1.02,9.96
165804,173,188,138,244,254,-3.69,-1.1,10.2
165903,172,185,139,244,253,-3.69,-1.02,10.24
166003,173,188,140,244,255,-3.73,-0.94,10.36
166203,174,188,140,245,253,-3.53,-1.06,10.2
166303,173,188,140,244,255,-3.53,-1.06,10.24
166403,172,187,139,243,254,-3.8,-0.63,10.4
166503,173,188,139,244,255,-2.98,-1.41,9.96
166603,173,188,136,243,254,-3.14,-1.29,10.43
166703,168,183,136,237,248,-3.33,-1.26,10.16
166803,170,185,133,239,251,-3.73,-1.02,10.63
166903,171,187,138,240,251,-3.45,-1.14,10
167003,169,185,137,239,249,-3.1,-1.18,10.47
167103,171,186,137,240,250,-3.41,-1.18,10.47
167203,171,186,138,238,249,-3.33,-1.37,10.28
167303,171,186,138,240,250,-3.14,-1.33,10.28
167403,172,188,139,241,251,-3.3,-1.26,10.36
167503,172,186,140,240,251,-3.49,-1.29,10.32
167603,177,191,142,244,254,-3.45,-1.29,10.36
167703,173,189,139,238,252,-3.18,-1.53,10.04
167803,174,191,139,244,256,-3.33,-1.41,10.4
167903,175,192,141,246,256,-3.45,-1.41,10.28
168003,177,192,143,246,257,-3.26,-1.69,10.24
168103,176,192,140,245,257,-3.33,-1.73,10.12
168203,177,188,141,247,257,-3.53,-1.49,10.2
168303,168,183,134,234,244,-3.53,-1.53,10.36
168403,170,185,136,235,246,-3.33,-1.49,10.08
168503,177,190,140,244,253,-3.49,-1.26,10.43
168603,175,191,138,246,253,-3.49,-1.33,10.28
168704,169,187,136,237,247,-3.65,-1.45,10.24
168803,181,198,143,251,264,-3.18,-1.61,10.08
168903,180,199,146,254,266,-3.33,-1.61,10.24
169004,180,197,144,253,264,-3.3,-1.53,10.32
169103,182,197,147,253,263,-3.33,-1.45,9.92
169203,181,197,144,253,264,-3.45,-1.49,10
169403,183,197,145,254,266,-3.37,-1.37,10
169503,183,197,145,254,266,-3.57,-1.41,10.04
169603,174,191,139,246,256,-4.28,-1.29,10.04
169703,168,184,136,239,249,-3.77,-1.37,9.81
169803,169,184,125,238,250,-3.45,-1.53,10.04
169903,169,184,136,238,247,-3.37,-1.33,10.16
170003,168,185,136,238,248,-3.88,-1.41,10.47
170103,168,183,136,239,249,-3.96,-1.29,10.08
170203,169,185,136,240,249,-3.84,-1.02,10.32
170303,167,184,136,238,249,-3.8,-1.26,10.2
170403,168,184,136,239,248,-4.12,-1.26,9.85
170503,168,182,136,239,248,-3.84,-1.18,10.08
170603,168,184,136,239,249,-3.88,-1.06,10.28
170703,168,184,136,238,249,-3.92,-1.02,9.92
170803,166,183,136,239,249,-4,-0.94,10.2
170903,168,183,135,239,248,-3.92,-0.94,10.24
171003,167,184,136,238,249,-3.88,-1.02,10.12
171103,168,183,136,238,249,-3.88,-1.06,10
171203,167,184,136,239,248,-3.88,-0.98,10.47
171303,168,183,136,239,248,-3.88,-1.06,10.04
171403,167,184,136,238,248,-3.8,-1.02,10
171503,167,184,136,238,248,-3.73,-1.02,10.08
171603,167,184,134,239,250,-3.92,-1.02,10.28
171703,167,182,135,239,247,-4.2,-1.02,10.2
171803,166,182,138,237,248,-3.8,-1.02,10.16
171904,168,182,137,238,247,-3.84,-0.98,10.12
172003,167,181,134,237,247,-3.92,-1.1,10.24
172103,168,182,132,236,247,-4.08,-0.94,10.12
172204,165,182,135,236,246,-4.08,-0.98,10.08
172303,166,182,134,237,247,-4,-0.98,10.04
172403,167,183,135,237,247,-4,-0.94,10.32
172603,168,183,136,237,248,-3.96,-0.98,9.96
172703,166,184,135,237,248,-3.92,-1.02,10
172803,168,185,135,238,248,-4.08,-0.98,10.16
172903,168,184,135,238,249,-4.16,-0.94,9.89
173003,169,184,137,239,248,-3.88,-1.02,10.04
173103,168,185,136,238,249,-3.8,-0.98,10.28
173203,168,184,136,237,249,-3.96,-0.9,9.89
173303,169,184,137,238,248,-4.08,-0.86,10.2
173403,169,185,136,238,249,-4,-0.94,10.2
173503,169,184,136,237,248,-4.04,-1.06,10.08
173603,169,186,137,239,250,-3.77,-1.1,10.24
173703,169,188,137,238,248,-3.96,-1.02,10.2
173803,173,187,137,238,250,-4.08,-0.98,10.24
173903,171,187,141,239,250,-3.96,-0.98,10.08
174003,171,186,137,238,249,-3.8,-1.1,10.2
174103,169,186,137,238,248,-3.92,-0.98,10.12
174203,173,189,138,241,252,-4.16,-0.82,10.16
174303,174,189,142,243,253,-3.96,-0.98,10.12
174403,174,190,138,242,254,-4.04,-0.82,10.12
174503,174,189,139,243,253,-3.65,-1.18,10.16
174603,173,189,140,241,252,-3.96,-1.06,10
174703,174,189,139,240,253,-4.12,-1.02,10.04
174803,175,189,141,241,255,-3.84,-0.9,10.12
174903,174,190,140,243,255,-3.96,-1.02,10
175003,172,190,137,243,254,-3.96,-1.06,10
175104,174,192,138,243,256,-4.08,-0.98,9.96
175203,177,192,140,243,253,-3.92,-0.94,10.16
175303,174,188,140,242,251,-4.04,-0.94,10.12
175404,173,188,138,241,253,-4.12,-1.02,10
175503,174,191,139,242,253,-3.92,-0.98,10.12
175603,172,187,137,241,253,-3.88,-0.9,10.24
175803,172,189,139,243,253,-4.12,-0.78,10.08
175903,171,187,138,242,252,-4.04,-0.98,9.96
176003,171,188,137,242,252,-3.92,-0.98,10.08
176103,171,187,138,242,252,-3.96,-1.02,9.96
176203,170,187,138,242,252,-4,-0.94,10.12
176303,172,187,138,242,249,-4,-0.94,10
176403,171,187,138,242,244,-4.04,-0.82,9.96
176503,169,187,138,242,252,-4.08,-0.86,10.08
176603,170,190,137,242,253,-3.96,-0.94,10.24
176703,170,186,138,242,253,-3.84,-0.94,10
176803,170,187,138,243,253,-4,-0.9,10
176903,170,187,139,242,253,-4.04,-0.94,10.04
177003,170,186,138,242,253,-4.04,-1.1,10.2
177103,169,186,139,241,253,-3.96,-0.86,10.16
177203,169,187,138,242,252,-4.12,-0.98,9.81
177303,171,187,139,243,253,-4.08,-0.82,10.08
177403,171,188,138,243,254,-4,-0.98,10.12
177503,170,188,139,244,255,-3.77,-1.06,10.32
177603,171,187,139,245,254,-4,-0.94,10.08
177703,172,189,139,244,255,-4.16,-0.98,10
177803,171,188,139,244,254,-3.88,-1.02,9.81
177903,171,188,139,244,254,-3.96,-1.02,10.04
178003,172,186,138,244,254,-3.96,-0.98,10.2
178103,171,188,140,244,254,-4.04,-0.94,9.89
178203,171,189,137,244,254,-4,-0.98,10.04
178304,172,187,137,245,254,-3.88,-0.98,10.16
178403,172,186,140,242,253,-3.92,-1.06,10.16
178503,171,186,139,245,254,-4,-0.94,9.92
178604,171,189,139,244,254,-3.92,-1.02,10.2
178703,171,187,139,244,253,-3.92,-1.1,10.08
178803,171,188,139,242,254,-3.92,-1.02,10
179003,171,189,139,244,254,-3.8,-0.98,10
179103,172,188,140,244,254,-3.92,-1.02,10.12
179203,171,189,139,243,252,-3.96,-1.02,10.04
179303,172,188,139,244,254,-4.04,-1.02,10.04
179403,172,189,139,245,254,-4.04,-1.06,10.16
179503,172,188,140,243,254,-3.88,-1.02,10.12
179603,173,189,138,244,254,-3.96,-1.18,10.04
179703,172,189,140,244,253,-3.96,-1.06,10.12
179803,172,189,138,244,253,-3.96,-1.06,10.04
179903,172,190,139,244,252,-4,-0.9,9.96
180003,173,189,140,244,255,-4,-1.14,9.92
180103,173,190,139,244,256,-3.92,-1.18,10
180203,174,190,140,245,255,-4,-1.02,9.96
180303,176,190,141,245,255,-4,-1.02,10.04
180403,175,190,142,245,256,-4.2,-1.1,9.96
180503,175,192,140,244,255,-4.2,-0.9,9.89
180603,173,191,142,245,256,-4.12,-0.9,9.96
180703,175,187,141,244,255,-4.08,-1.02,9.81
180803,175,190,141,243,254,-4.12,-1.1,10.04
180903,175,190,141,244,256,-4.2,-0.94,10.04
181003,175,190,140,246,254,-4.24,-0.9,9.92
181103,175,191,141,243,254,-4.2,-0.98,10.16
181203,176,190,143,244,255,-4,-1.02,10
181303,176,191,140,244,255,-4.08,-0.9,10.16
181403,174,192,141,244,254,-4.28,-0.9,9.96
181504,173,190,139,247,255,-3.92,-0.98,9.89
181603,174,190,139,245,252,-3.96,-0.98,10.08
181703,177,191,139,243,256,-4.04,-1.06,10
181804,175,188,142,244,252,-4.28,-0.98,10.08
181903,174,191,138,243,252,-4,-1.02,9.92
182003,173,187,139,242,252,-3.96,-0.98,10.16
182203,173,188,139,242,245,-4,-1.14,9.92
182303,169,187,139,246,252,-4,-0.9,9.96
182403,172,187,139,241,252,-4,-0.94,10.24
182503,172,187,138,242,250,-4.12,-0.86,10.12
182603,170,187,138,241,252,-4.04,-0.98,10.04
182703,172,188,139,241,252,-4.04,-1.06,10.04
182803,171,187,139,242,252,-3.84,-1.14,9.81
182903,171,186,138,242,252,-3.96,-1.1,10.08
183003,169,187,137,243,251,-4.16,-1.02,9.92
183103,171,187,137,241,251,-3.96,-1.06,9.81
183203,170,186,138,241,251,-4.12,-0.9,9.85
183303,170,186,139,242,252,-4.12,-0.86,10.16
183403,169,187,137,241,252,-4.04,-1.02,10
183503,169,186,137,241,251,-3.96,-0.86,9.89
183603,169,186,136,241,252,-4.04,-1.02,10.12
183703,169,186,138,241,252,-4.2,-0.94,10.2
183803,168,185,138,241,251,-4,-0.94,10.12
183903,169,185,136,240,251,-4,-0.9,10
184003,170,187,138,243,253,-3.92,-0.94,10.12
184103,170,187,139,243,252,-3.92,-1.02,10.2
184203,170,186,138,243,253,-4,-1.06,10.2
184303,171,188,139,243,253,-3.92,-1.02,9.92
184403,170,187,138,244,253,-3.92,-0.9,10.08
184503,170,188,138,243,252,-4,-0.98,10.04
184603,171,187,139,244,253,-4.2,-1.06,9.96
184704,170,189,137,243,253,-3.92,-0.86,9.92
184803,171,188,139,243,253,-3.84,-1.06,10.08
184903,171,188,138,244,254,-4,-1.02,9.89
185004,170,189,138,244,253,-4.12,-0.98,10.12
185103,170,189,137,243,254,-4.08,-0.86,9.96
185203,171,189,139,244,253,-4.16,-0.78,10.12
185403,171,190,139,244,253,-4.08,-0.9,9.92
185503,170,187,139,243,253,-4.08,-0.94,10.12
185603,172,191,138,243,254,-4.04,-0.82,10.12
185703,171,187,140,242,253,-4.12,-0.86,9.96
185803,172,188,138,243,254,-4.12,-0.86,10.04
185903,170,188,139,241,253,-4.08,-0.94,10.12
186003,172,188,140,243,253,-4.12,-0.98,10
186103,171,188,139,243,253,-4.12,-0.9,10.04
186203,171,188,139,244,253,-4.04,-0.9,10.04
186303,172,188,139,240,254,-4.04,-0.98,10.2
186403,171,189,139,243,255,-4,-0.86,10.12
186503,172,188,139,243,254,-3.96,-1.14,10.24
186603,172,188,140,243,251,-4.04,-0.9,10.08
186703,172,188,139,244,255,-4.16,-1.06,10
186803,172,189,139,243,253,-3.88,-0.94,10.04
186903,173,190,139,243,254,-4,-0.86,10.32
187003,175,191,140,243,252,-4.16,-0.9,10.2
187103,173,191,141,244,254,-3.96,-0.98,10.08
187203,172,191,140,243,256,-3.92,-0.98,9.96
187303,173,189,140,245,255,-4.04,-0.94,10
187403,172,190,141,244,254,-4.04,-0.98,10.12
187503,175,191,142,243,254,-4.04,-0.94,10.08
187603,174,193,139,243,255,-4.12,-1.06,9.92
187703,176,192,141,245,255,-4.04,-0.98,10.12
187803,175,188,140,244,255,-4,-0.94,10.12
187904,174,191,140,245,254,-3.96,-1.06,10.16
188003,174,190,141,244,255,-4.04,-1.1,9.92
188103,175,189,141,243,255,-3.92,-0.98,10.04
188204,174,193,140,244,253,-4,-0.98,10.08
188303,173,188,142,242,254,-4.12,-1.06,10.16
188403,174,186,141,244,254,-3.88,-1.02,10.12
188603,174,190,141,243,255,-4.08,-0.98,10.12
188703,175,186,139,243,253,-3.84,-1.1,10.04
188803,175,190,140,243,255,-3.92,-0.94,10.04
188903,175,190,140,243,253,-3.88,-1.02,10
189003,173,186,139,243,254,-4.04,-0.94,10.12
189103,173,189,140,243,254,-4.04,-0.94,10.12
189203,172,188,139,243,254,-4,-0.94,10.04
189303,172,188,139,241,253,-4.08,-0.86,9.96
189403,172,187,146,243,252,-4.2,-0.67,10.36
189503,171,187,139,243,254,-4.16,-0.63,10.16
189603,171,186,138,243,252,-4.12,-0.75,9.85
189703,171,185,138,242,243,-4.2,-0.67,9.89
189803,171,187,139,243,253,-4.31,-0.78,10.12
189903,170,187,139,243,254,-4.43,-0.75,10.36
190003,163,188,139,244,254,-4.39,-0.86,10.32
190103,171,187,138,244,254,-4.35,-1.14,10
190203,169,186,138,243,254,-4.47,-0.94,10
190303,163,180,134,235,244,-4.79,-0.9,9.65
190403,176,192,144,251,261,-4.86,-0.86,10.04
190503,174,191,142,249,259,-4.86,-0.78,9.53
190603,183,202,150,263,273,-4.79,-0.75,9.61
190703,171,187,140,245,255,-5.02,-0.78,9.3
190803,169,186,138,242,252,-5.18,-0.59,9.38
190903,170,187,138,244,254,-5.1,-0.71,9.45
191003,170,187,139,243,254,-5.02,-0.75,9.41
191104,174,190,141,248,258,-5.18,-0.71,9.53
191203,173,191,140,247,257,-5.22,-0.75,9.49
191303,173,190,142,248,258,-5.14,-0.55,9.73
191404,173,188,141,247,257,-4.94,-0.75,9.57
191503,174,191,141,246,258,-5.1,-0.75,9.49
191603,170,189,142,248,254,-5.22,-0.75,9.45
191803,173,189,140,246,257,-4.9,-0.78,9.38
191903,174,189,141,246,257,-5.18,-0.75,9.06
192003,173,191,142,248,257,-5.1,-0.75,9.41
192103,174,189,142,248,258,-5.02,-0.82,9.45
192203,174,191,141,249,258,-5.1,-0.71,9.69
192303,173,191,142,248,258,-5.22,-0.82,9.61
192403,175,191,142,248,257,-5.02,-0.82,9.57
192503,175,190,142,248,258,-4.98,-0.82,9.57
192603,174,192,142,249,259,-5.06,-0.86,9.65
192703,174,191,141,248,258,-4.98,-0.86,9.41
192803,175,192,142,249,258,-5.02,-0.82,9.45
192903,175,192,142,248,258,-4.98,-0.82,9.41
193003,175,192,142,248,258,-5.06,-0.86,9.45
193103,175,192,142,249,259,-5.18,-0.78,9.3
193203,175,192,142,249,258,-5.06,-0.78,9.45
193303,175,193,144,249,259,-4.98,-0.86,9.41
193403,176,194,144,250,261,-5.06,-0.75,9.49
193503,174,197,144,249,257,-5.02,-0.78,9.49
193603,178,195,144,250,259,-5.02,-0.78,9.41
193703,177,197,144,250,260,-5.1,-0.82,9.53
193803,178,194,143,249,259,-5.06,-0.82,9.41
193903,178,195,145,250,259,-5.02,-0.71,9.53
194003,178,194,144,251,259,-5.14,-0.78,9.53
194103,180,194,144,249,259,-5.06,-0.78,9.69
194203,178,192,145,247,260,-5.1,-0.75,9.34
194304,178,194,143,250,259,-5.02,-0.82,9.53
194403,176,194,144,249,260,-5.1,-0.75,9.49
194503,178,193,144,249,259,-5.06,-0.86,9.45
194604,178,193,144,248,258,-5.02,-0.78,9.45
194703,178,194,141,249,257,-5.06,-0.71,9.53
194803,177,194,142,249,258,-5.06,-0.67,9.61
195003,179,195,142,249,261,-4.94,-0.86,9.45
195103,179,193,143,249,260,-4.98,-0.86,9.41
195203,177,193,146,249,260,-5.06,-0.71,9.49
195303,177,193,142,248,259,-4.98,-0.75,9.18
195403,174,192,143,249,258,-4.98,-0.75,9.61
195503,176,193,140,248,257,-5.06,-0.78,9.49
195603,176,156,141,249,259,-5.06,-0.78,9.49
195703,175,191,142,249,258,-5.1,-0.75,9.73
195803,175,192,142,249,258,-5.06,-0.78,9.57
195903,175,192,142,249,256,-5.02,-0.78,9.45
196003,174,191,142,249,258,-5.02,-0.78,9.49
196103,175,190,142,248,259,-5.06,-0.75,9.69
196203,173,191,142,246,258,-5.1,-0.82,9.53
196303,173,190,142,248,258,-4.94,-0.82,9.53
196403,173,191,140,249,258,-5.1,-0.71,9.26
196503,173,191,142,248,257,-5.02,-0.78,9.61
196603,173,190,141,248,258,-5.1,-0.75,9.61
196703,173,191,142,248,258,-4.98,-0.75,9.49
196803,173,189,142,249,257,-5.02,-0.75,9.34
196903,173,191,141,249,258,-5.06,-0.75,9.57
197003,173,191,141,249,258,-5.06,-0.75,9.69
197103,173,191,141,248,258,-4.98,-0.75,9.45
197203,173,191,141,249,258,-5.02,-0.78,9.61
197303,173,190,142,248,257,-5.18,-0.82,9.61
197403,174,192,142,249,258,-4.98,-0.82,9.65
197504,173,190,139,246,256,-5.06,-0.71,9.41
197603,174,192,142,248,259,-5.06,-0.78,9.65
197703,173,192,140,249,257,-4.94,-0.78,9.69
197804,175,192,143,249,255,-4.98,-0.86,9.49
197903,172,193,144,248,261,-5.02,-0.78,9.69
198003,174,188,141,251,258,-5.02,-0.75,9.49
198203,172,192,142,249,259,-4.98,-0.75,9.49
198303,175,191,142,249,258,-5.02,-0.75,9.61
198403,174,191,142,248,259,-4.98,-0.63,9.3
198503,174,191,142,249,256,-5.1,-0.86,9.53
198603,174,192,142,249,258,-5.06,-0.75,9.45
198703,175,192,142,247,258,-4.98,-0.75,9.53
198803,175,192,143,249,259,-5.06,-0.75,9.69
198903,175,192,142,248,259,-4.98,-0.78,9.53
199003,174,192,143,249,259,-5.06,-0.78,9.69
199103,175,189,142,248,259,-5.1,-0.75,9.69
199203,175,193,143,250,260,-5.06,-0.82,9.57
199303,174,192,143,249,259,-4.98,-0.78,9.53
199403,176,194,142,249,259,-5.06,-0.86,9.41
199503,176,195,144,247,259,-5.06,-0.78,9.53
199603,177,190,144,250,259,-4.98,-0.78,9.45
199703,175,194,143,249,259,-5.06,-0.82,9.38
199803,177,195,144,249,258,-5.02,-0.86,9.49
199903,177,194,142,250,260,-4.98,-0.86,9.53
200003,180,191,143,247,257,-5.06,-0.86,9.57
200103,177,195,143,249,260,-5.02,-0.82,9.49
200203,177,195,143,250,259,-5.06,-0.82,9.57
200303,180,193,144,250,261,-5.02,-0.82,9.65
200403,178,195,145,249,258,-5.02,-0.9,9.3
200503,177,194,145,247,260,-4.9,-0.86,9.45
200603,177,196,146,247,255,-5.02,-0.78,9.38
200704,179,191,145,248,258,-5.06,-0.86,9.38
200803,178,192,143,247,262,-5.02,-0.78,9.53
200903,178,194,145,250,258,-5.02,-0.86,9.41
201004,177,194,142,248,259,-5.02,-0.78,9.65
201103,174,197,143,249,259,-5.1,-0.75,9.57
201203,176,193,143,249,258,-5.06,-0.78,9.45
201403,175,192,143,250,258,-4.94,-0.86,9.61
201503,175,192,135,248,258,-5.06,-0.82,9.57
201603,175,192,143,249,258,-5.1,-0.78,9.53
201703,175,193,143,248,259,-4.86,-0.82,9.69
201803,172,192,142,248,259,-4.94,-0.75,9.69
201903,175,192,141,248,258,-5.06,-0.75,9.45
202003,173,179,142,248,258,-4.98,-0.94,9.57
202103,174,190,142,248,258,-4.9,-0.9,9.65
202203,174,191,142,248,258,-5.14,-0.67,9.65
202303,173,188,142,248,258,-5.02,-0.75,9.57
202403,173,191,141,248,258,-5.41,-0.82,9.3
202503,173,190,141,248,258,-4.9,-0.82,9.65
202603,173,190,141,247,259,-4.75,-0.78,9.73
202703,173,191,142,248,258,-4.98,-0.78,9.65
202803,174,189,141,248,258,-5.06,-0.78,9.61
202903,174,191,141,248,258,-5.1,-0.86,9.49
203003,173,192,142,247,258,-5.06,-0.75,9.34
203103,172,191,142,248,257,-5.06,-0.86,9.57
203203,172,190,140,247,256,-5.02,-0.78,9.41
203303,172,189,138,244,254,-5.18,-0.82,9.34
203403,171,189,139,247,252,-5.18,-0.67,9.41
203503,171,189,141,245,252,-5.37,-0.75,9.41
203603,170,186,140,243,255,-5.26,-0.71,9.38
203703,170,189,140,246,257,-5.3,-0.78,9.45
203803,172,188,140,245,255,-5.22,-0.86,9.3
203904,171,188,140,244,254,-5.14,-0.82,9.49
204003,170,189,139,244,253,-5.22,-0.86,9.34
204103,171,188,139,244,254,-5.14,-0.82,9.49
204204,171,189,140,244,254,-5.3,-0.75,9.34
204303,171,188,139,243,253,-5.3,-0.9,9.57
204403,170,188,139,242,253,-5.22,-0.9,9.41
204603,170,188,139,243,253,-5.14,-0.82,9.3
204703,171,187,140,243,253,-5.22,-0.9,9.3
204803,168,187,139,243,252,-5.1,-0.94,9.41
204903,171,187,139,243,252,-5.02,-0.82,9.41
205003,172,188,140,244,254,-5.26,-0.98,9.57
205103,171,188,140,243,253,-5.18,-0.86,9.38
205203,173,190,140,243,253,-5.14,-1.02,9.3
205303,175,190,138,245,255,-5.14,-0.9,9.49
205403,175,189,142,244,253,-5.14,-0.98,9.34
205503,172,189,141,244,254,-5.26,-0.98,9.49
205603,174,189,141,244,253,-5.22,-0.98,9.53
205703,174,190,140,246,254,-5.14,-0.98,9.49
205803,174,191,142,245,255,-5.18,-0.98,9.38
205903,175,191,141,246,256,-5.18,-0.86,9.45
206003,176,191,141,245,255,-5.22,-0.98,9.41
206103,175,192,141,245,255,-5.22,-0.9,9.38
206203,174,188,141,246,255,-5.22,-0.9,9.26
206303,177,193,140,245,256,-5.3,-0.98,9.41
206403,175,187,141,244,255,-5.1,-1.02,9.57
206503,173,192,141,245,254,-5.14,-0.94,9.45
206603,176,190,138,244,256,-5.06,-0.98,9.49
206703,175,187,141,244,254,-5.22,-0.86,9.45
206803,173,189,139,244,254,-5.26,-0.94,9.57
206903,175,190,140,245,255,-5.22,-0.82,9.45
207003,146,189,140,244,257,-5.1,-0.9,9.34
207104,183,189,140,244,253,-5.14,-1.06,9.34
207203,173,189,140,243,254,-5.22,-0.98,9.53
207303,172,188,140,243,254,-5.1,-0.94,9.34
207404,172,187,140,241,254,-5.22,-0.9,9.14
207503,172,187,139,244,255,-5.22,-0.86,9.53
207603,171,188,140,244,254,-5.22,-0.86,9.45
207803,171,187,140,244,254,-5.22,-0.75,9.41
207903,170,188,139,244,254,-5.3,-0.71,9.45
208003,170,187,138,244,254,-5.06,-0.86,8.94
208103,170,187,140,245,254,-5.33,-0.63,9.26
208203,170,188,140,244,254,-5.18,-0.43,9.38
208303,170,187,139,244,254,-4.9,-0.82,9.73
208403,170,188,140,245,254,-5.49,-0.78,9.41
208503,173,189,141,247,257,-5.26,-0.55,9.73
208603,171,190,141,246,256,-5.84,-0.31,9.02
208703,166,184,134,239,247,-6.04,-0.24,8.9
208803,171,188,139,244,253,-6,0.04,8.9
208903,160,178,132,231,239,-6.12,-0.04,9.06
209003,164,180,134,235,243,-6.12,0.08,8.67
209103,163,179,135,232,242,-6.28,0.12,8.59
