millis,Ngon_1,Ngon_2,Ngon_3,Ngon_4,Ngon_5,X,Y,Z,mlabel,infile,norm_Ngon_1,norm_Ngon_2,norm_Ngon_3,norm_Ngon_4,norm_Ngon_5,norm_X,norm_Y,norm_Z,bin_0_norm_Ngon_1,bin_1_norm_Ngon_1,bin_2_norm_Ngon_1,bin_3_norm_Ngon_1,bin_4_norm_Ngon_1,bin_5_norm_Ngon_1,bin_6_norm_Ngon_1,bin_7_norm_Ngon_1,bin_8_norm_Ngon_1,bin_9_norm_Ngon_1,bin_0_norm_Ngon_2,bin_1_norm_Ngon_2,bin_2_norm_Ngon_2,bin_3_norm_Ngon_2,bin_4_norm_Ngon_2,bin_5_norm_Ngon_2,bin_6_norm_Ngon_2,bin_7_norm_Ngon_2,bin_8_norm_Ngon_2,bin_9_norm_Ngon_2,bin_0_norm_Ngon_3,bin_1_norm_Ngon_3,bin_2_norm_Ngon_3,bin_3_norm_Ngon_3,bin_4_norm_Ngon_3,bin_5_norm_Ngon_3,bin_6_norm_Ngon_3,bin_7_norm_Ngon_3,bin_8_norm_Ngon_3,bin_9_norm_Ngon_3,bin_0_norm_Ngon_4,bin_1_norm_Ngon_4,bin_2_norm_Ngon_4,bin_3_norm_Ngon_4,bin_4_norm_Ngon_4,bin_5_norm_Ngon_4,bin_6_norm_Ngon_4,bin_7_norm_Ngon_4,bin_8_norm_Ngon_4,bin_9_norm_Ngon_4,bin_0_norm_Ngon_5,bin_1_norm_Ngon_5,bin_2_norm_Ngon_5,bin_3_norm_Ngon_5,bin_4_norm_Ngon_5,bin_5_norm_Ngon_5,bin_6_norm_Ngon_5,bin_7_norm_Ngon_5,bin_8_norm_Ngon_5,bin_9_norm_Ngon_5,bin_0_norm_X,bin_1_norm_X,bin_2_norm_X,bin_3_norm_X,bin_4_norm_X,bin_5_norm_X,bin_6_norm_X,bin_7_norm_X,bin_8_norm_X,bin_9_norm_X,bin_0_norm_Y,bin_1_norm_Y,bin_2_norm_Y,bin_3_norm_Y,bin_4_norm_Y,bin_5_norm_Y,bin_6_norm_Y,bin_7_norm_Y,bin_8_norm_Y,bin_9_norm_Y,bin_0_norm_Z,bin_1_norm_Z,bin_2_norm_Z,bin_3_norm_Z,bin_4_norm_Z,bin_5_norm_Z,bin_6_norm_Z,bin_7_norm_Z,bin_8_norm_Z,bin_9_norm_Z,longestPosEdge,longestNegEdge,longestPosCount,longestNegCount,label
101303,151,194,141,258,182,-8.79,-2.28,4.98,0,i_love_you_1_labelled.csv,0.17,0.188,0.13666666666666666,0.316,0.205,0.28025,0.44299999999999995,0.6245,0,3,2,5,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,3,1,0,1,0,1,4,0,0,0,0,0,4,1,0,1,4,0,0,0,1,9,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,-1,-1,0,0,5
101403,150,193,140,255,182,-8.83,-2.31,5.49,0,i_love_you_1_labelled.csv,0.16666666666666666,0.186,0.13333333333333333,0.31,0.205,0.27925,0.44225000000000003,0.6372500000000001,0,4,2,4,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,4,1,0,1,0,1,3,0,0,0,0,0,5,1,0,1,3,0,0,0,1,9,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,-1,-1,0,0,5
101504,149,193,140,255,181,-8.87,-2.08,5.26,0,i_love_you_1_labelled.csv,0.16333333333333333,0.186,0.13333333333333333,0.31,0.2025,0.27825,0.44800000000000006,0.6315,0,5,2,3,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,5,1,0,1,0,1,2,0,0,0,0,0,6,1,0,1,2,0,0,0,1,9,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,-1,-1,0,0,0
101603,149,193,140,254,180,-8.87,-2.16,5.37,0,i_love_you_1_labelled.csv,0.16333333333333333,0.186,0.13333333333333333,0.308,0.2,0.27825,0.446,0.63425,0,6,2,2,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,6,1,0,1,0,1,1,0,0,0,0,0,7,1,0,1,1,0,0,0,1,9,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,-1,-1,0,0,0
101703,166,220,262,343,194,-9.22,-1.69,5.92,5,i_love_you_1_labelled.csv,0.22,0.24,0.54,0.486,0.235,0.26949999999999996,0.45775,0.648,0,6,3,1,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,6,1,0,1,1,1,0,0,0,0,0,0,7,2,0,1,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,-1,-1,0,0,0
101804,173,234,305,419,203,-9.45,-2.0,5.06,5,i_love_you_1_labelled.csv,0.24333333333333335,0.268,0.6833333333333333,0.638,0.2575,0.26375000000000004,0.45,0.6265,0,6,4,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,6,1,0,1,1,1,0,0,0,0,0,0,7,2,0,1,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,-1,-1,0,0,0
101903,174,224,298,440,237,-8.55,-2.31,3.26,5,i_love_you_1_labelled.csv,0.24666666666666667,0.248,0.66,0.68,0.3425,0.28625,0.44225000000000003,0.5814999999999999,0,6,4,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,6,1,0,0,1,2,0,0,0,0,0,0,7,1,0,2,0,0,0,0,1,8,1,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,-1,-1,0,0,0
102003,194,219,295,450,253,-8.08,-2.31,2.12,5,i_love_you_1_labelled.csv,0.31333333333333335,0.238,0.65,0.7,0.3825,0.298,0.44225000000000003,0.553,0,6,3,1,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,6,0,0,0,1,3,0,0,0,0,0,0,6,1,0,3,0,0,0,0,1,7,2,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,-1,-1,0,0,0
102203,212,212,321,487,200,-9.73,-2.24,2.98,5,i_love_you_1_labelled.csv,0.37333333333333335,0.224,0.7366666666666667,0.774,0.25,0.25675,0.44399999999999995,0.5745,0,5,3,2,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,5,0,0,0,1,3,1,0,0,0,0,0,5,1,0,3,1,0,0,0,0,8,2,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,-1,-1,0,0,5
102303,211,209,319,494,189,-10.43,-2.67,3.49,5,i_love_you_1_labelled.csv,0.37,0.218,0.73,0.788,0.2225,0.23925000000000002,0.43324999999999997,0.58725,0,4,3,3,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,4,0,0,0,1,3,2,0,0,0,0,0,4,1,0,3,2,0,0,0,0,8,2,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,-1,-1,0,0,5
