millis,Ngon_1,Ngon_2,Ngon_3,Ngon_4,Ngon_5,X,Y,Z,mlabel,infile,norm_Ngon_1,norm_Ngon_2,norm_Ngon_3,norm_Ngon_4,norm_Ngon_5,norm_X,norm_Y,norm_Z,bin_0_norm_Ngon_1,bin_1_norm_Ngon_1,bin_2_norm_Ngon_1,bin_3_norm_Ngon_1,bin_0_norm_Ngon_2,bin_1_norm_Ngon_2,bin_2_norm_Ngon_2,bin_3_norm_Ngon_2,bin_0_norm_Ngon_3,bin_1_norm_Ngon_3,bin_2_norm_Ngon_3,bin_3_norm_Ngon_3,bin_0_norm_Ngon_4,bin_1_norm_Ngon_4,bin_2_norm_Ngon_4,bin_3_norm_Ngon_4,bin_0_norm_Ngon_5,bin_1_norm_Ngon_5,bin_2_norm_Ngon_5,bin_3_norm_Ngon_5,bin_0_norm_X,bin_1_norm_X,bin_2_norm_X,bin_3_norm_X,bin_0_norm_Y,bin_1_norm_Y,bin_2_norm_Y,bin_3_norm_Y,bin_0_norm_Z,bin_1_norm_Z,bin_2_norm_Z,bin_3_norm_Z,longestPosEdge,longestNegEdge,longestPosCount,longestNegCount,label
5603,248,205,232,173,226,-6.9,-7.1,1.8,0,c_1_labelled.csv,0.7066666666666667,0.6708333333333333,0.6933333333333334,0.6441666666666667,0.6883333333333334,0.46549999999999997,0.4645,0.509,0,0,8,0,0,0,8,0,0,0,2,6,0,0,8,0,0,0,6,2,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,4
5703,256,196,214,161,218,-7.02,-7.45,1.8,0,c_1_labelled.csv,0.7133333333333334,0.6633333333333333,0.6783333333333333,0.6341666666666667,0.6816666666666666,0.46490000000000004,0.46275,0.509,0,0,8,0,0,0,8,0,0,0,3,5,0,0,8,0,0,0,7,1,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,4
5804,260,191,207,152,207,-7.02,-7.22,2.2,0,c_1_labelled.csv,0.7166666666666667,0.6591666666666667,0.6725,0.6266666666666667,0.6725,0.46490000000000004,0.4639,0.511,0,0,8,0,0,0,8,0,0,0,4,4,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,4
5903,256,188,204,147,212,-7.14,-7.45,2.24,0,c_1_labelled.csv,0.7133333333333334,0.6566666666666666,0.67,0.6225,0.6766666666666666,0.4643,0.46275,0.5112,0,0,8,0,0,0,8,0,0,0,5,3,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
6003,247,187,204,146,228,-7.37,-7.34,2.43,0,c_1_labelled.csv,0.7058333333333333,0.6558333333333334,0.67,0.6216666666666667,0.69,0.46314999999999995,0.4633,0.51215,0,0,8,0,0,0,8,0,0,0,6,2,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
6203,240,187,203,146,223,-7.37,-7.06,2.31,0,c_1_labelled.csv,0.7,0.6558333333333334,0.6691666666666667,0.6216666666666667,0.6858333333333333,0.46314999999999995,0.4647,0.5115500000000001,0,0,8,0,0,0,8,0,0,0,7,1,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
6303,240,186,205,146,216,-7.37,-7.06,2.16,0,c_1_labelled.csv,0.7,0.655,0.6708333333333333,0.6216666666666667,0.68,0.46314999999999995,0.4647,0.5108,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
6403,240,186,204,146,215,-7.45,-7.02,2.24,0,c_1_labelled.csv,0.7,0.655,0.67,0.6216666666666667,0.6791666666666667,0.46275,0.46490000000000004,0.5112,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
6503,240,186,204,145,213,-7.37,-7.06,2.16,0,c_1_labelled.csv,0.7,0.655,0.67,0.6208333333333333,0.6775,0.46314999999999995,0.4647,0.5108,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
6603,239,186,202,145,213,-7.41,-7.06,2.2,0,c_1_labelled.csv,0.6991666666666667,0.655,0.6683333333333333,0.6208333333333333,0.6775,0.46295000000000003,0.4647,0.511,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
6703,238,186,204,146,212,-7.49,-7.1,2.35,0,c_1_labelled.csv,0.6983333333333334,0.655,0.67,0.6216666666666667,0.6766666666666666,0.46255,0.4645,0.5117499999999999,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
6803,238,187,205,148,207,-7.53,-7.3,2.2,0,c_1_labelled.csv,0.6983333333333334,0.6558333333333334,0.6708333333333333,0.6233333333333333,0.6725,0.46235,0.4635,0.511,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
6903,248,193,212,169,225,-7.34,-6.9,2.51,0,c_1_labelled.csv,0.7066666666666667,0.6608333333333334,0.6766666666666666,0.6408333333333334,0.6875,0.4633,0.46549999999999997,0.5125500000000001,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
7003,243,211,262,199,245,-6.79,-7.3,1.33,0,c_1_labelled.csv,0.7025,0.6758333333333333,0.7183333333333334,0.6658333333333334,0.7041666666666667,0.46604999999999996,0.4635,0.50665,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
7103,247,243,312,226,260,-7.18,-7.22,0.75,4,c_1_labelled.csv,0.7058333333333333,0.7025,0.76,0.6883333333333334,0.7166666666666667,0.46409999999999996,0.4639,0.50375,0,0,8,0,0,0,8,0,0,0,7,1,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
