millis,Ngon_1,Ngon_2,Ngon_3,Ngon_4,Ngon_5,X,Y,Z,mlabel,infile,norm_Ngon_1,norm_Ngon_2,norm_Ngon_3,norm_Ngon_4,norm_Ngon_5,norm_X,norm_Y,norm_Z,bin_0_norm_Ngon_1,bin_1_norm_Ngon_1,bin_2_norm_Ngon_1,bin_3_norm_Ngon_1,bin_4_norm_Ngon_1,bin_5_norm_Ngon_1,bin_6_norm_Ngon_1,bin_7_norm_Ngon_1,bin_8_norm_Ngon_1,bin_9_norm_Ngon_1,bin_0_norm_Ngon_2,bin_1_norm_Ngon_2,bin_2_norm_Ngon_2,bin_3_norm_Ngon_2,bin_4_norm_Ngon_2,bin_5_norm_Ngon_2,bin_6_norm_Ngon_2,bin_7_norm_Ngon_2,bin_8_norm_Ngon_2,bin_9_norm_Ngon_2,bin_0_norm_Ngon_3,bin_1_norm_Ngon_3,bin_2_norm_Ngon_3,bin_3_norm_Ngon_3,bin_4_norm_Ngon_3,bin_5_norm_Ngon_3,bin_6_norm_Ngon_3,bin_7_norm_Ngon_3,bin_8_norm_Ngon_3,bin_9_norm_Ngon_3,bin_0_norm_Ngon_4,bin_1_norm_Ngon_4,bin_2_norm_Ngon_4,bin_3_norm_Ngon_4,bin_4_norm_Ngon_4,bin_5_norm_Ngon_4,bin_6_norm_Ngon_4,bin_7_norm_Ngon_4,bin_8_norm_Ngon_4,bin_9_norm_Ngon_4,bin_0_norm_Ngon_5,bin_1_norm_Ngon_5,bin_2_norm_Ngon_5,bin_3_norm_Ngon_5,bin_4_norm_Ngon_5,bin_5_norm_Ngon_5,bin_6_norm_Ngon_5,bin_7_norm_Ngon_5,bin_8_norm_Ngon_5,bin_9_norm_Ngon_5,bin_0_norm_X,bin_1_norm_X,bin_2_norm_X,bin_3_norm_X,bin_4_norm_X,bin_5_norm_X,bin_6_norm_X,bin_7_norm_X,bin_8_norm_X,bin_9_norm_X,bin_0_norm_Y,bin_1_norm_Y,bin_2_norm_Y,bin_3_norm_Y,bin_4_norm_Y,bin_5_norm_Y,bin_6_norm_Y,bin_7_norm_Y,bin_8_norm_Y,bin_9_norm_Y,bin_0_norm_Z,bin_1_norm_Z,bin_2_norm_Z,bin_3_norm_Z,bin_4_norm_Z,bin_5_norm_Z,bin_6_norm_Z,bin_7_norm_Z,bin_8_norm_Z,bin_9_norm_Z,longestPosEdge,longestNegEdge,longestPosCount,longestNegCount,label
334903,188,230,218,381,261,-2.71,-9.85,3.73,4,awn_1_labelled.csv,0.29333333333333333,0.26,0.3933333333333333,0.562,0.4025,0.43224999999999997,0.25375000000000003,0.59325,0,7,3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,6,2,2,0,0,0,0,0,0,0,0,0,6,2,2,0,0,0,0,0,0,7,2,1,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,-1,0,0,10,0
335003,195,242,228,398,274,-1.26,-8.59,2.0,4,awn_1_labelled.csv,0.31666666666666665,0.284,0.4266666666666667,0.596,0.435,0.46849999999999997,0.28525,0.55,0,6,3,1,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,6,1,2,1,0,0,0,0,0,0,0,0,6,1,3,0,0,0,0,0,0,7,1,2,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,-1,0,0,10,0
335104,194,254,229,409,282,-1.73,-9.22,1.49,4,awn_1_labelled.csv,0.31333333333333335,0.308,0.43,0.618,0.455,0.45675,0.26949999999999996,0.53725,0,5,3,2,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,5,1,2,2,0,0,0,0,0,0,0,0,5,1,3,1,0,0,0,0,0,6,1,3,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,-1,0,0,10,0
335203,192,267,228,425,298,-3.57,-10.4,1.96,4,awn_1_labelled.csv,0.30666666666666664,0.334,0.4266666666666667,0.65,0.495,0.41075,0.24,0.549,0,4,3,3,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,4,1,2,3,0,0,0,0,0,0,0,0,4,1,3,2,0,0,0,0,0,5,1,4,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,-1,0,0,10,4
335303,192,264,225,424,308,-2.59,-10.75,1.84,4,awn_1_labelled.csv,0.30666666666666664,0.328,0.4166666666666667,0.648,0.52,0.43525,0.23125,0.546,0,3,3,4,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,3,1,2,4,0,0,0,0,0,0,0,0,3,1,3,3,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,-1,0,0,10,4
335404,193,262,221,418,306,-2.31,-10.51,2.12,4,awn_1_labelled.csv,0.31,0.324,0.4033333333333333,0.636,0.515,0.44225000000000003,0.23725000000000002,0.553,0,2,3,5,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,2,1,2,5,0,0,0,0,0,0,0,0,2,1,3,4,0,0,0,0,0,3,1,4,2,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,-1,0,0,10,4
335503,193,260,220,415,305,-1.92,-9.65,1.84,4,awn_1_labelled.csv,0.31,0.32,0.4,0.63,0.5125,0.45199999999999996,0.25875,0.546,0,1,3,6,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,1,1,2,6,0,0,0,0,0,0,0,0,1,1,3,5,0,0,0,0,0,2,1,4,3,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,-1,0,0,10,4
335603,192,260,221,414,304,-1.88,-9.92,1.69,4,awn_1_labelled.csv,0.30666666666666664,0.32,0.4033333333333333,0.628,0.51,0.453,0.252,0.54225,0,0,3,7,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,1,2,7,0,0,0,0,0,0,0,0,0,1,3,6,0,0,0,0,0,1,1,4,4,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,-1,0,0,10,4
335803,182,229,193,363,265,-2.24,-10.2,2.75,4,awn_1_labelled.csv,0.2733333333333333,0.258,0.31,0.526,0.4125,0.44399999999999995,0.24500000000000002,0.56875,0,0,3,7,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,1,5,4,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,-1,0,0,10,4
335903,167,221,169,317,237,-1.22,-9.22,2.12,4,awn_1_labelled.csv,0.22333333333333333,0.242,0.23,0.434,0.3425,0.46950000000000003,0.26949999999999996,0.553,0,0,3,7,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,1,2,7,0,0,0,0,0,0,0,0,0,1,3,6,0,0,0,0,0,0,1,5,4,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,-1,0,0,10,4
