millis,Ngon_1,Ngon_2,Ngon_3,Ngon_4,Ngon_5,X,Y,Z,mlabel,infile,norm_Ngon_1,norm_Ngon_2,norm_Ngon_3,norm_Ngon_4,norm_Ngon_5,norm_X,norm_Y,norm_Z,bin_0_norm_Ngon_1,bin_1_norm_Ngon_1,bin_2_norm_Ngon_1,bin_3_norm_Ngon_1,bin_0_norm_Ngon_2,bin_1_norm_Ngon_2,bin_2_norm_Ngon_2,bin_3_norm_Ngon_2,bin_0_norm_Ngon_3,bin_1_norm_Ngon_3,bin_2_norm_Ngon_3,bin_3_norm_Ngon_3,bin_0_norm_Ngon_4,bin_1_norm_Ngon_4,bin_2_norm_Ngon_4,bin_3_norm_Ngon_4,bin_0_norm_Ngon_5,bin_1_norm_Ngon_5,bin_2_norm_Ngon_5,bin_3_norm_Ngon_5,bin_0_norm_X,bin_1_norm_X,bin_2_norm_X,bin_3_norm_X,bin_0_norm_Y,bin_1_norm_Y,bin_2_norm_Y,bin_3_norm_Y,bin_0_norm_Z,bin_1_norm_Z,bin_2_norm_Z,bin_3_norm_Z,longestPosEdge,longestNegEdge,longestPosCount,longestNegCount,label
4803,352,185,200,144,175,-4.2,-9.57,0.04,3,b_1_labelled.csv,0.7933333333333333,0.6541666666666667,0.6666666666666666,0.62,0.6458333333333334,0.479,0.45215000000000005,0.5002,0,0,4,4,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,3
4903,358,184,201,142,176,-4.08,-9.73,0.16,3,b_1_labelled.csv,0.7983333333333333,0.6533333333333333,0.6675,0.6183333333333333,0.6466666666666666,0.4796,0.45135,0.5008,0,0,3,5,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,3
5003,356,184,200,140,176,-4.08,-9.77,0.24,3,b_1_labelled.csv,0.7966666666666666,0.6533333333333333,0.6666666666666666,0.6166666666666667,0.6466666666666666,0.4796,0.45115,0.5012,0,0,2,6,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,3
5103,355,184,200,141,175,-3.84,-9.65,0.16,3,b_1_labelled.csv,0.7958333333333333,0.6533333333333333,0.6666666666666666,0.6175,0.6458333333333334,0.4808,0.45175,0.5008,0,0,1,7,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,3
5203,353,186,201,142,175,-4.0,-9.69,0.27,3,b_1_labelled.csv,0.7941666666666667,0.655,0.6675,0.6183333333333333,0.6458333333333334,0.48,0.45155,0.50135,0,0,0,8,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,3
5303,343,186,202,142,174,-3.84,-9.77,0.12,3,b_1_labelled.csv,0.7858333333333334,0.655,0.6683333333333333,0.6183333333333333,0.645,0.4808,0.45115,0.5006,0,0,0,8,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,3
5403,335,187,200,142,203,-4.08,-9.61,0.27,3,b_1_labelled.csv,0.7791666666666667,0.6558333333333334,0.6666666666666666,0.6183333333333333,0.6691666666666667,0.4796,0.45195,0.50135,0,0,0,8,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,3
5504,288,184,201,141,237,-3.73,-9.57,0.04,3,b_1_labelled.csv,0.74,0.6533333333333333,0.6675,0.6175,0.6975,0.48135,0.45215000000000005,0.5002,0,0,1,7,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,3
5603,256,186,201,142,240,-3.92,-9.73,0.08,0,b_1_labelled.csv,0.7133333333333334,0.655,0.6675,0.6183333333333333,0.7,0.4804,0.45135,0.5004,0,0,2,6,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,3
5703,239,185,201,141,295,-4.16,-9.77,0.08,0,b_1_labelled.csv,0.6991666666666667,0.6541666666666667,0.6675,0.6175,0.7458333333333333,0.4792,0.45115,0.5004,0,0,3,5,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,3
