millis,Ngon_1,Ngon_2,Ngon_3,Ngon_4,Ngon_5,X,Y,Z,mlabel,infile,norm_Ngon_1,norm_Ngon_2,norm_Ngon_3,norm_Ngon_4,norm_Ngon_5,norm_X,norm_Y,norm_Z,bin_0_norm_Ngon_1,bin_1_norm_Ngon_1,bin_2_norm_Ngon_1,bin_3_norm_Ngon_1,bin_4_norm_Ngon_1,bin_5_norm_Ngon_1,bin_6_norm_Ngon_1,bin_7_norm_Ngon_1,bin_8_norm_Ngon_1,bin_9_norm_Ngon_1,bin_0_norm_Ngon_2,bin_1_norm_Ngon_2,bin_2_norm_Ngon_2,bin_3_norm_Ngon_2,bin_4_norm_Ngon_2,bin_5_norm_Ngon_2,bin_6_norm_Ngon_2,bin_7_norm_Ngon_2,bin_8_norm_Ngon_2,bin_9_norm_Ngon_2,bin_0_norm_Ngon_3,bin_1_norm_Ngon_3,bin_2_norm_Ngon_3,bin_3_norm_Ngon_3,bin_4_norm_Ngon_3,bin_5_norm_Ngon_3,bin_6_norm_Ngon_3,bin_7_norm_Ngon_3,bin_8_norm_Ngon_3,bin_9_norm_Ngon_3,bin_0_norm_Ngon_4,bin_1_norm_Ngon_4,bin_2_norm_Ngon_4,bin_3_norm_Ngon_4,bin_4_norm_Ngon_4,bin_5_norm_Ngon_4,bin_6_norm_Ngon_4,bin_7_norm_Ngon_4,bin_8_norm_Ngon_4,bin_9_norm_Ngon_4,bin_0_norm_Ngon_5,bin_1_norm_Ngon_5,bin_2_norm_Ngon_5,bin_3_norm_Ngon_5,bin_4_norm_Ngon_5,bin_5_norm_Ngon_5,bin_6_norm_Ngon_5,bin_7_norm_Ngon_5,bin_8_norm_Ngon_5,bin_9_norm_Ngon_5,bin_0_norm_X,bin_1_norm_X,bin_2_norm_X,bin_3_norm_X,bin_4_norm_X,bin_5_norm_X,bin_6_norm_X,bin_7_norm_X,bin_8_norm_X,bin_9_norm_X,bin_0_norm_Y,bin_1_norm_Y,bin_2_norm_Y,bin_3_norm_Y,bin_4_norm_Y,bin_5_norm_Y,bin_6_norm_Y,bin_7_norm_Y,bin_8_norm_Y,bin_9_norm_Y,bin_0_norm_Z,bin_1_norm_Z,bin_2_norm_Z,bin_3_norm_Z,bin_4_norm_Z,bin_5_norm_Z,bin_6_norm_Z,bin_7_norm_Z,bin_8_norm_Z,bin_9_norm_Z,longestPosEdge,longestNegEdge,longestPosCount,longestNegCount,label
2003,194,312,276,450,447,8.94,-5.69,-0.08,15,uong_labelled.csv,0.31333333333333335,0.424,0.5866666666666667,0.7,0.8675,0.7234999999999999,0.35774999999999996,0.49800000000000005,0,0,5,5,0,0,0,0,0,0,0,0,2,4,4,0,0,0,0,0,0,0,0,1,1,8,0,0,0,0,0,0,0,0,0,1,3,6,0,0,0,0,0,0,0,1,0,1,8,0,0,0,0,0,0,4,3,3,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,-1,0,0,7,15
2103,194,314,277,451,450,9.34,-6.67,-0.27,15,uong_labelled.csv,0.31333333333333335,0.428,0.59,0.702,0.875,0.7335,0.33325,0.49325,0,0,4,6,0,0,0,0,0,0,0,0,1,4,5,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,3,3,4,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,-1,0,0,6,15
2203,193,311,279,451,447,9.53,-7.02,0.39,15,uong_labelled.csv,0.31,0.422,0.5966666666666667,0.702,0.8675,0.7382500000000001,0.3245,0.50975,0,0,3,7,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,2,3,5,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,-1,0,0,5,15
2304,184,292,272,431,421,6.94,-8.16,0.08,15,uong_labelled.csv,0.28,0.384,0.5733333333333334,0.662,0.8025,0.6735,0.296,0.502,0,0,4,6,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1,4,5,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,-1,0,0,4,15
2403,179,265,239,376,341,4.63,-8.63,-0.82,15,uong_labelled.csv,0.2633333333333333,0.33,0.4633333333333333,0.552,0.6025,0.61575,0.28425,0.4795,0,0,5,5,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,1,2,7,0,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,5,5,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,-1,0,0,3,15
2503,170,212,173,306,300,2.43,-10.16,-0.55,0,uong_labelled.csv,0.23333333333333334,0.224,0.24333333333333335,0.412,0.5,0.56075,0.246,0.48624999999999996,0,0,5,5,0,0,0,0,0,0,0,0,1,3,6,0,0,0,0,0,0,0,1,0,1,8,0,0,0,0,0,0,0,0,1,1,2,6,0,0,0,0,0,0,0,1,1,0,8,0,0,0,0,0,0,1,4,5,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,-1,7,0,3,15
2604,166,199,155,284,289,1.92,-10.79,0.08,0,uong_labelled.csv,0.22,0.198,0.18333333333333332,0.368,0.4725,0.548,0.23025,0.502,0,0,5,5,0,0,0,0,0,0,0,1,1,2,6,0,0,0,0,0,0,1,1,0,1,7,0,0,0,0,0,0,0,1,1,1,2,5,0,0,0,0,0,0,1,1,1,0,7,0,0,0,0,0,0,2,3,5,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,-1,6,0,4,15
2703,164,197,153,282,284,1.33,-11.02,0.35,0,uong_labelled.csv,0.21333333333333335,0.194,0.17666666666666667,0.364,0.46,0.53325,0.2245,0.50875,0,0,5,5,0,0,0,0,0,0,0,2,1,2,5,0,0,0,0,0,0,2,1,0,1,6,0,0,0,0,0,0,0,2,1,1,2,4,0,0,0,0,0,0,2,1,1,0,6,0,0,0,0,0,0,3,2,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,-1,5,0,5,15
2803,162,197,153,281,282,0.9,-10.47,0.78,0,uong_labelled.csv,0.20666666666666667,0.194,0.17666666666666667,0.362,0.455,0.5225,0.23825,0.5195000000000001,0,0,6,4,0,0,0,0,0,0,0,3,1,2,4,0,0,0,0,0,0,3,1,0,1,5,0,0,0,0,0,0,0,3,1,1,2,3,0,0,0,0,0,0,3,1,1,0,5,0,0,0,0,0,0,4,2,4,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,-1,4,0,6,15
3003,162,196,154,280,280,0.12,-10.67,0.98,0,uong_labelled.csv,0.20666666666666667,0.192,0.18,0.36,0.45,0.503,0.23325,0.5245,0,0,7,3,0,0,0,0,0,0,0,4,1,2,3,0,0,0,0,0,0,4,1,0,1,4,0,0,0,0,0,0,0,4,1,1,2,2,0,0,0,0,0,0,4,1,1,0,4,0,0,0,0,0,0,5,2,3,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,-1,3,0,7,15
3103,162,196,153,280,279,-0.04,-10.87,1.14,0,uong_labelled.csv,0.20666666666666667,0.192,0.17666666666666667,0.36,0.4475,0.499,0.22825,0.5285,0,0,8,2,0,0,0,0,0,0,0,5,1,2,2,0,0,0,0,0,0,5,1,0,1,3,0,0,0,0,0,0,0,5,1,1,1,2,0,0,0,0,0,0,5,1,1,0,3,0,0,0,0,0,1,5,2,2,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,-1,2,0,8,0
3203,162,197,153,279,279,0.04,-10.83,1.02,0,uong_labelled.csv,0.20666666666666667,0.194,0.17666666666666667,0.358,0.4475,0.501,0.22925,0.5255,0,0,9,1,0,0,0,0,0,0,0,6,1,2,1,0,0,0,0,0,0,6,1,0,1,2,0,0,0,0,0,0,0,6,1,1,1,1,0,0,0,0,0,0,6,1,1,0,2,0,0,0,0,0,1,6,2,1,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,-1,1,0,9,0
3303,162,197,154,280,279,0.04,-10.79,1.18,0,uong_labelled.csv,0.20666666666666667,0.194,0.18,0.36,0.4475,0.501,0.23025,0.5295,0,0,10,0,0,0,0,0,0,0,0,7,1,2,0,0,0,0,0,0,0,7,1,0,1,1,0,0,0,0,0,0,0,7,1,1,1,0,0,0,0,0,0,0,7,1,1,0,1,0,0,0,0,0,1,7,2,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,-1,0,0,10,0
3403,162,196,154,281,278,0.16,-10.79,0.98,0,uong_labelled.csv,0.20666666666666667,0.192,0.18,0.362,0.445,0.504,0.23025,0.5245,0,0,10,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,0,0,0,8,1,0,1,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,0,0,0,1,8,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,-1,0,0,10,0
3503,162,197,154,281,279,0.12,-10.75,0.71,0,uong_labelled.csv,0.20666666666666667,0.194,0.18,0.362,0.4475,0.503,0.23125,0.51775,0,0,10,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,-1,0,0,10,0
3603,162,197,156,282,280,-0.2,-11.02,-0.04,0,uong_labelled.csv,0.20666666666666667,0.194,0.18666666666666668,0.364,0.45,0.495,0.2245,0.499,0,0,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,-1,0,0,10,0
3703,168,207,173,300,283,0.35,-11.41,-0.59,0,uong_labelled.csv,0.22666666666666666,0.214,0.24333333333333335,0.4,0.4575,0.50875,0.21475,0.48525,0,0,10,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,-1,0,0,10,0
3803,187,238,221,389,337,1.53,-10.32,-1.14,15,uong_labelled.csv,0.29,0.276,0.4033333333333333,0.578,0.5925,0.53825,0.242,0.4715,0,0,10,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,8,1,0,1,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,-1,0,0,10,0
3903,196,267,258,433,414,3.8,-8.9,-1.14,15,uong_labelled.csv,0.32,0.334,0.5266666666666666,0.666,0.785,0.595,0.27749999999999997,0.4715,0,0,9,1,0,0,0,0,0,0,0,7,2,1,0,0,0,0,0,0,0,7,1,0,1,1,0,0,0,0,0,0,0,7,1,1,1,0,0,0,0,0,0,0,8,1,0,1,0,0,0,0,0,0,2,8,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,-1,0,0,10,0
4003,198,291,277,455,440,6.83,-7.92,-2.12,15,uong_labelled.csv,0.32666666666666666,0.382,0.59,0.71,0.85,0.67075,0.302,0.44699999999999995,0,0,8,2,0,0,0,0,0,0,0,6,2,2,0,0,0,0,0,0,0,6,1,0,1,2,0,0,0,0,0,0,0,6,1,1,1,1,0,0,0,0,0,0,7,1,0,1,1,0,0,0,0,0,2,7,1,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,-1,0,0,10,0
