millis,Ngon_1,Ngon_2,Ngon_3,Ngon_4,Ngon_5,X,Y,Z,mlabel
70303,161,201,153,286,281,-0.31,-10.63,2.35,0
70403,161,201,153,287,281,0.27,-10.47,2.79,0
70503,161,200,153,287,281,0.47,-10.55,2.79,0
70603,162,201,153,288,281,-0.16,-10.43,2.67,0
70703,163,201,154,287,281,0,-10.47,2.63,0
70803,163,200,152,289,282,-0.16,-10.2,3.02,0
70903,172,209,186,389,371,-0.78,-7.81,2.94,11
71003,273,221,251,446,461,-2.71,-4.39,4.31,11
71103,227,232,294,481,500,-6.24,-1.29,8.98,11
71203,231,258,305,482,551,-7.3,-3.18,12.2,11
71303,229,270,301,478,683,-7.53,-2.12,12.04,11
71403,228,269,296,470,522,-5.77,-1.92,10.16,11
71503,227,267,292,463,568,-4.98,-1.84,10,11
71603,226,267,291,462,498,-6.2,-3.69,11.14,11
71703,225,261,293,466,504,-6.55,-3.8,10.08,11
