millis,Ngon_1,Ngon_2,Ngon_3,Ngon_4,Ngon_5,X,Y,Z,mlabel
168003,185,231,201,301,304,-0.27,-10.43,1.69,12
168103,225,263,225,291,318,-1.14,-10.67,0.16,12
168203,180,217,161,290,300,-1.69,-10.47,-0.31,0
168303,170,208,154,283,293,-2.08,-9.65,0.31,0
168403,170,208,153,283,293,-0.82,-10.04,-0.27,0
168503,170,207,153,282,292,0.04,-10.04,-0.9,0
168603,168,208,153,282,292,-0.55,-9.73,-0.63,0
168704,168,209,153,282,292,-0.51,-10.4,-0.43,0
168803,170,209,154,282,292,-0.59,-10.51,-1.26,0
168903,171,209,154,282,292,-0.71,-10.67,-0.47,0
169004,170,208,153,282,292,-0.16,-10.51,-0.59,0
169103,171,211,155,288,292,-1.8,-9.45,0.9,0
169203,184,342,221,435,317,-2.16,-8.55,4.47,12
169403,185,385,298,507,337,0.31,-11.34,4.51,12
169503,177,385,298,503,348,0,-11.96,3.92,12
169603,175,382,299,500,339,0.47,-10.59,3.37,12
169703,174,372,291,499,325,0.98,-9.18,2.79,12
169803,189,353,271,482,311,6.67,-11.45,2.9,12
169903,186,351,271,477,303,0.27,-10.94,3.14,12
170003,183,349,274,470,300,-4.39,-7.14,5.1,12
170103,185,351,277,479,299,-3.77,-9.18,2.9,12
170203,198,360,281,503,308,9.57,-9.18,4.16,12
170303,198,360,280,502,307,4.43,-11.49,2.55,12
170403,199,334,265,469,304,0.9,-11.38,2.98,12
170503,200,253,201,360,304,-1.06,-10.67,2.75,12
170603,299,311,284,364,362,-1.1,-10.4,2.04,12
170703,191,222,217,345,338,-2.35,-10.4,1.57,0
170803,178,211,155,288,299,-1.41,-8.83,0.08,0
170903,174,208,154,287,296,-0.9,-9.53,-0.82,0
171003,174,209,154,286,296,-0.63,-10.24,-0.59,0
171103,174,209,155,284,295,-0.39,-9.57,-0.67,0
171203,174,209,154,283,295,-0.63,-10.71,-0.2,0
171303,174,209,154,283,294,-0.47,-10.51,-0.47,0
171403,174,208,154,283,294,-0.47,-10.55,0.08,0
171503,174,208,154,283,294,-0.12,-10.59,-0.04,0
171603,175,209,155,283,294,-0.39,-10.51,-0.59,0
171703,175,209,154,283,293,-0.35,-10.43,-0.43,0
171803,175,209,154,283,293,-0.43,-10.55,-0.63,0
171904,173,209,154,283,293,-0.55,-9.69,-0.43,0
172003,173,236,191,339,299,-2.43,-10.04,0.51,0
172103,178,304,243,446,326,-3.92,-11.89,3.53,12
172204,182,340,274,471,335,-1.37,-11.02,4.12,12
172303,183,359,284,485,338,-2.39,-10.55,4.43,12
172403,179,403,283,497,327,-4.43,-8.71,6.16,12
172603,178,348,267,477,316,4,-9.34,2.35,12
172703,179,339,276,476,318,-5.37,-7.3,5.02,12
172803,193,349,287,480,325,-6.59,-8.04,6.9,12
172903,232,378,320,507,356,-4.35,-8.94,4.2,12
173003,177,355,315,485,310,2.71,-10.24,1.33,12
173103,178,350,302,477,309,1.53,-9.26,2,12
173203,178,301,283,440,308,0.04,-10.94,0.82,12
173303,179,264,232,367,311,-2.79,-10.79,2.79,12
173403,179,221,163,301,304,-3.8,-11.02,2.39,0
173503,175,212,156,289,299,-4,-10,2.75,0
173603,174,209,155,286,296,-3.02,-8.87,1.77,0
173703,172,208,154,285,295,-1.26,-10,1.14,0
173803,172,209,154,283,295,-1.77,-10.75,0.39,0
173903,171,207,153,283,294,-1.06,-11.06,0.9,0
174003,171,209,154,282,293,-0.39,-10.47,0.43,0
174103,171,208,154,282,293,-0.71,-10.87,0.75,0
174203,172,208,154,282,293,-0.78,-10.55,0,0
174303,172,209,154,282,292,-0.75,-10.67,0.51,0
174403,172,208,153,282,293,-0.67,-10.67,0.08,0
174503,171,209,156,286,293,-3.61,-10,0.86,0
174603,174,318,209,399,311,0.2,-9.3,4.51,12
174703,182,363,248,461,318,-0.24,-9.85,4.31,12
174803,191,381,292,504,319,-1.8,-10.83,3.49,12
174903,198,416,309,518,319,-1.45,-9.89,3.37,12
175003,199,405,305,507,316,2.43,-10.51,3.77,12
175104,202,368,296,499,312,3.41,-11.22,3.77,12
175203,192,361,294,484,312,-3.41,-8.75,4.47,12
175303,192,358,293,479,311,-5.18,-8.98,5.53,12
175404,198,356,287,488,311,0.08,-11.1,3.65,12
175503,204,370,283,484,311,6.75,-9.26,4,12
175603,205,360,284,484,310,2.04,-11.14,2.94,12
175803,218,303,253,416,311,-0.39,-11.38,3.45,12
175903,206,236,183,329,327,-1.45,-8.28,3.41,0
176003,195,217,159,297,305,-1.77,-10.08,2.75,0
176103,189,211,155,289,303,-1.49,-10.08,2,0
176203,183,209,154,286,298,-0.94,-9.92,1.45,0
176303,180,209,154,285,297,-1.18,-10.59,0.67,0
176403,179,209,153,285,295,-0.86,-10.75,1.1,0
176503,181,208,154,285,295,-0.47,-10.63,0.86,0
176603,181,209,154,284,295,-0.71,-10.75,0.9,0
176703,181,210,155,284,295,-0.47,-10.71,1.29,0
176803,180,210,154,284,294,-0.24,-10.75,0.9,0
176903,181,209,154,285,295,-0.16,-10.67,0.51,0
177003,182,209,155,285,294,-0.08,-10.59,0.63,0
177103,182,208,155,285,294,-0.12,-10.71,0.47,0
177203,184,212,158,290,294,-0.78,-9.38,2.16,0
177303,197,336,286,430,320,-1.18,-9.06,2.9,12
177403,194,396,352,503,364,-2.59,-9.3,4.82,12
177503,185,413,316,506,359,-1.77,-9.49,4.79,12
177603,178,401,315,497,349,-2.63,-9.89,5.18,12
177703,179,389,309,494,331,-4.31,-8.59,6.12,12
177803,194,377,299,488,313,6.83,-10.55,4.43,12
177903,194,360,297,479,303,4.75,-13.18,2.43,12
178003,190,351,288,460,299,-2.59,-8.75,3.8,12
178103,188,347,283,450,298,-4.67,-6.83,6.04,12
178203,197,374,285,461,296,2.67,-8.94,4.35,12
178304,201,336,273,452,295,5.53,-11.1,2.55,12
178403,200,334,272,445,296,2.75,-11.77,2.98,12
178503,213,326,267,435,300,0.71,-11.96,3.26,12
178604,207,253,218,353,310,-2.98,-9.61,3.26,12
178703,196,228,162,308,307,-2.35,-9.45,0.35,0
178803,189,216,157,291,304,-3.02,-9.3,-0.04,0
179003,180,209,154,282,295,-2.51,-9.96,-0.75,0
179103,179,209,153,282,294,-0.71,-10.2,-0.9,0
179203,180,209,154,281,293,-0.9,-10.28,-0.94,0
179303,180,208,154,281,294,-1.26,-10.55,-0.75,0
179403,181,208,154,281,293,-1.22,-10.36,-1.02,0
179503,182,209,154,281,293,-1.69,-10.47,-0.24,0
179603,183,209,154,281,293,-1.57,-10.51,-0.08,0
179703,184,210,154,281,293,-1.06,-10.32,-0.24,0
179803,184,209,154,281,293,-1.33,-10.43,-0.24,0
179903,182,210,155,284,293,-2.55,-10.04,0.82,0
180003,190,264,199,384,306,-3.1,-8.94,1.88,0
180103,200,346,259,466,317,-1.96,-9.14,4.12,12
180203,195,357,279,484,318,-2.47,-10.63,4.86,12
180303,186,343,271,464,314,-2.94,-10.2,5.26,12
180403,178,343,271,455,307,-2.79,-9.06,4.86,12
180503,177,363,288,484,302,-1.41,-8.67,3.53,12
180603,194,354,278,477,298,6.86,-9.49,3.92,12
180703,191,350,273,469,295,-0.9,-10.79,3.49,12
180803,192,345,270,458,293,-7.92,-4.98,6.83,12
180903,191,349,268,462,292,0.47,-8.39,3.33,12
181003,198,347,264,465,292,7.57,-9.1,4.82,12
181103,195,332,257,457,291,-0.27,-11.18,3.8,12
181203,201,330,256,448,290,-1.8,-10.47,5.22,12
181303,221,317,248,431,297,-1.1,-10.12,4.24,12
181403,238,296,318,383,376,-1.29,-9.26,2.2,12
181504,225,250,186,315,313,-1.96,-9.81,0.43,0
181603,196,214,158,289,298,-2.39,-9.77,-0.31,0
181703,188,210,156,285,295,-1.06,-10.08,-0.16,0
181804,191,216,160,288,298,-1.1,-9.89,-0.27,0
181903,184,211,157,284,295,0,-10.71,-0.35,0
182003,184,210,156,283,293,-0.35,-10.47,-0.71,0
182203,185,211,156,284,293,-0.35,-10.47,-0.24,0
182303,186,210,156,283,293,-0.63,-10.75,-0.12,0
182403,188,212,157,286,293,-0.59,-9.85,-0.43,0
182503,201,340,238,421,307,-1.92,-10.12,1.77,12
182603,203,399,359,513,354,-3.22,-8.43,5.57,12
182703,190,406,324,512,360,-1.57,-8.83,4.63,12
182803,190,397,316,502,344,0.24,-10.04,4.79,12
182903,191,395,321,498,337,-4.55,-9.14,5.3,12
183003,181,380,311,487,319,-5.1,-6.98,6.04,12
183103,189,376,308,488,312,2.67,-9.57,4.86,12
183203,194,368,299,485,306,6.79,-11.02,3.1,12
183303,188,361,293,470,302,-3.8,-9.38,4.79,12
