millis,Ngon_1,Ngon_2,Ngon_3,Ngon_4,Ngon_5,X,Y,Z,mlabel
33903,177,205,148,262,193,0.71,-2.51,-8.83,1
34003,177,204,149,264,194,0.59,-2.67,-8.71,1
34103,176,204,150,263,193,0.75,-2.55,-8.83,1
34203,175,203,149,264,193,0.82,-2.55,-8.63,1
34304,173,203,148,263,192,1.29,-2.39,-8.87,1
34403,175,203,148,263,193,1.26,-2.39,-8.79,1
34503,174,202,149,262,191,1.53,-2.35,-8.71,1
34604,161,201,147,261,190,1.49,-2.43,-8.75,1
34703,173,200,147,260,190,1.49,-2.35,-8.75,1
34803,171,200,146,258,189,1.77,-2.28,-8.71,1
35003,174,203,149,260,192,1.77,-2.47,-8.75,1
35103,171,198,145,258,188,1.73,-2.47,-8.43,1
35203,171,199,145,257,187,1.53,-2.47,-8.55,1
35303,170,198,145,256,187,1.57,-2.43,-8.71,1
35403,159,186,136,241,176,1.61,-2.47,-8.63,1
35503,159,186,136,240,178,1.53,-2.55,-8.43,1
35603,174,203,149,263,191,1.61,-2.51,-8.59,1
35703,170,190,145,257,188,1.57,-2.55,-8.67,1
35803,174,202,149,262,192,1.49,-2.47,-8.55,1
35903,168,197,144,256,187,1.53,-2.55,-8.67,1
36003,172,199,147,261,191,1.45,-2.71,-8.75,1
36103,174,203,149,263,192,1.53,-2.55,-8.63,1
36203,174,203,149,263,193,1.49,-2.59,-8.63,1
36303,175,203,151,265,193,1.49,-2.55,-8.51,1
36403,173,204,149,265,193,1.53,-2.67,-8.59,1
36503,174,202,149,263,192,1.73,-2.59,-8.79,1
36603,172,204,148,263,192,1.53,-2.71,-8.67,1
36703,174,205,150,265,192,1.73,-2.79,-8.75,1
36803,174,204,149,265,194,1.53,-2.79,-8.63,1
36903,170,199,145,259,189,1.53,-2.79,-8.67,1
37003,173,203,148,265,192,1.53,-2.82,-8.71,1
37103,167,196,143,254,185,1.53,-2.79,-8.59,1
37203,170,199,144,258,188,1.65,-2.86,-8.63,1
37303,170,200,146,259,189,1.49,-2.82,-8.51,1
37403,170,201,146,259,189,1.65,-3.06,-8.47,1
37504,169,199,146,259,188,1.69,-2.9,-8.71,1
37603,168,197,143,256,187,1.69,-2.86,-8.51,1
37703,166,194,142,253,183,1.77,-2.79,-8.51,1
37804,165,195,142,253,184,1.61,-2.86,-8.51,1
37903,160,201,145,259,189,1.69,-2.94,-8.55,1
38003,170,199,146,261,189,1.41,-2.98,-8.51,1
38203,171,200,145,260,188,1.53,-3.14,-8.67,1
38303,170,202,146,260,188,1.41,-3.02,-8.67,1
38403,172,202,148,263,190,1.45,-2.98,-8.71,1
38503,174,205,149,266,193,1.45,-2.86,-8.55,1
38603,174,205,149,265,192,1.49,-2.9,-8.55,1
38703,175,204,149,266,193,1.45,-2.86,-8.59,1
38803,172,204,149,265,193,1.49,-2.86,-8.79,1
38903,174,204,149,264,191,1.22,-2.79,-8.55,1
39003,173,204,150,266,193,1.49,-2.75,-8.47,1
39103,171,202,151,266,193,1.57,-2.86,-8.79,1
39203,173,202,149,267,193,1.45,-2.75,-8.59,1
39303,174,205,148,267,193,1.41,-2.86,-8.67,1
39403,173,205,150,266,192,1.49,-2.94,-8.79,1
39503,172,202,149,264,194,1.14,-3.14,-8.75,1
39603,175,205,148,267,194,0.86,-3.06,-8.55,1
39703,175,206,149,266,195,0.2,-3.45,-8.9,1
39803,180,206,149,268,193,-2.0,-3.84,-7.96,1
39903,180,207,150,266,193,-3.26,-4.0,-7.14,1
40003,183,208,149,266,195,-5.02,-4.08,-6.32,1
40103,184,206,149,269,193,-5.92,-4.0,-5.69,1
40203,182,207,149,268,194,-6.75,-3.8,-4.86,1
40303,178,203,146,262,190,-7.34,-4.12,-3.49,1
40403,182,207,150,267,194,-6.9,-4.51,-2.55,1
40503,180,206,151,269,192,-8.08,-4.75,-1.22,1
40603,179,205,151,270,192,-8.0,-4.94,-1.14,1
40704,177,206,149,268,193,-8.51,-5.22,-1.41,1
40803,178,205,149,268,193,-8.43,-5.02,-1.61,1
40903,178,206,149,268,192,-8.47,-4.82,-1.22,1
41004,179,205,149,267,193,-8.67,-4.79,-1.02,1
41103,177,205,149,268,192,-8.47,-4.86,-0.24,1
41203,177,204,150,267,190,-8.87,-4.67,0.16,1
41403,177,205,150,269,192,-8.67,-4.86,0.39,1
41503,175,205,149,269,192,-8.98,-4.98,0.67,1
41603,178,205,149,269,192,-8.94,-4.71,0.75,1
41703,178,206,149,269,193,-8.94,-4.86,0.67,1
41803,178,206,149,269,192,-8.9,-4.75,0.78,1
41903,178,206,149,269,192,-9.1,-4.71,0.31,1
42003,178,205,150,268,192,-9.06,-4.82,0.35,1
42103,177,205,149,268,192,-8.75,-4.82,0.51,1
42203,178,204,149,269,192,-8.9,-5.06,0.67,1
42303,177,205,150,268,192,-9.06,-5.3,1.06,1
42403,178,203,150,269,194,-8.16,-5.41,1.02,1
42503,178,206,150,269,194,-8.28,-5.73,1.77,1
42603,178,206,150,269,195,-8.2,-6.04,1.96,1
42703,179,207,148,270,194,-7.69,-6.63,2.47,1
42803,178,206,150,269,194,-7.02,-6.86,2.86,1
42903,178,206,151,270,195,-7.18,-7.34,3.45,1
43003,178,207,150,270,195,-6.47,-7.49,4.04,1
43103,180,208,150,272,195,-5.77,-7.85,4.98,1
43203,178,208,150,271,195,-4.79,-7.85,5.41,1
43303,177,208,151,270,196,-3.92,-7.88,5.41,1
43403,179,208,150,272,196,-3.69,-8.12,5.92,1
43503,177,207,149,270,196,-3.57,-8.47,6.16,1
43603,177,208,150,271,196,-2.47,-8.08,5.73,1
43703,170,206,149,271,196,-3.1,-8.67,6.55,1
43803,177,208,148,271,196,-2.86,-8.75,6.59,1
43904,177,206,149,271,197,-1.84,-8.67,6.55,1
44003,177,201,150,271,198,-2.39,-8.63,6.24,1
