millis,Ngon_1,Ngon_2,Ngon_3,Ngon_4,Ngon_5,X,Y,Z,mlabel
21103,174,196,144,258,267,-4.75,-6.04,8.16,1
21203,174,195,147,259,266,-4.2,-6.12,7.92,1
21303,173,193,146,256,268,-4.2,-6.0,7.85,1
21403,172,195,144,256,266,-4.35,-6.12,8.12,1
21504,172,193,144,255,264,-4.59,-6.16,8.16,1
21603,182,206,153,270,280,-4.59,-6.04,8.04,1
21703,182,207,153,270,281,-4.55,-6.32,8.08,1
21804,183,205,154,270,281,-4.51,-6.0,8.08,1
21903,183,203,153,270,281,-4.39,-6.08,7.96,1
22003,184,207,153,271,281,-4.31,-6.12,8.24,1
22203,183,204,154,271,283,-4.43,-6.2,7.85,1
22303,182,206,156,272,282,-4.2,-6.12,7.96,1
22403,184,204,155,273,282,-4.24,-6.08,8.2,1
22503,186,208,155,273,284,-4.51,-6.04,7.92,1
22603,186,207,154,271,282,-4.47,-6.12,7.88,1
22703,184,210,154,270,282,-4.04,-6.08,7.77,1
22803,186,208,153,271,284,-4.2,-6.12,7.92,1
22903,185,206,155,273,282,-4.43,-6.08,7.92,1
23003,186,207,155,272,283,-4.31,-6.16,7.81,1
23103,183,209,152,272,282,-4.31,-6.2,7.85,1
23203,182,210,154,271,281,-4.43,-6.12,7.81,1
23303,183,208,156,271,281,-4.35,-6.12,7.96,1
23403,186,203,153,272,283,-4.28,-6.04,8.0,1
23503,184,201,154,271,281,-4.35,-6.04,7.96,1
23603,184,205,154,268,281,-4.47,-6.08,7.69,1
23703,183,206,154,269,281,-4.35,-6.08,7.77,1
23803,183,205,153,272,281,-4.39,-6.16,7.81,1
23903,184,206,153,266,280,-4.31,-6.2,8.24,1
24003,182,205,152,271,282,-4.47,-6.08,7.88,1
24103,181,204,151,270,281,-4.51,-6.0,7.85,1
24203,182,204,153,270,281,-4.47,-5.96,7.92,1
24303,181,200,152,270,280,-4.43,-5.96,8.2,1
24403,181,203,153,270,280,-4.31,-5.96,8.2,1
24503,181,204,153,270,280,-4.59,-5.92,8.24,1
24603,181,203,152,270,280,-4.35,-5.88,7.77,1
24704,181,203,152,270,279,-4.08,-5.88,7.96,1
24803,182,202,151,270,279,-4.2,-5.84,8.0,1
24903,181,201,151,268,279,-4.08,-5.88,7.81,1
25004,185,205,154,273,285,-4.55,-5.84,8.12,1
25103,183,205,154,273,283,-4.47,-6.0,7.88,1
25203,182,198,150,268,276,-4.24,-5.84,8.2,1
25403,176,197,147,259,269,-4.51,-5.69,7.77,1
25503,177,198,148,262,275,-4.71,-5.84,8.32,1
25603,181,199,150,268,277,-4.39,-5.81,8.39,1
25703,175,195,145,258,268,-4.28,-5.65,8.24,1
25803,183,204,152,269,281,-4.2,-5.65,8.32,1
25903,182,202,151,267,279,-4.28,-5.61,8.39,1
26003,179,200,149,265,275,-4.39,-5.53,8.32,1
26103,178,198,147,261,271,-4.16,-5.61,8.16,1
26203,177,196,147,260,270,-3.96,-5.61,7.73,1
26303,182,202,150,268,277,-4.31,-5.65,8.16,1
26403,183,203,151,269,277,-4.24,-5.73,8.08,1
26503,183,203,150,268,279,-4.43,-5.69,8.39,1
26603,184,200,153,269,279,-4.39,-5.69,8.47,1
26703,186,203,152,269,279,-4.24,-5.65,8.47,1
26803,184,200,151,269,280,-4.2,-5.61,8.47,1
26903,184,205,153,269,280,-4.08,-5.61,8.2,1
27003,184,204,151,271,278,-4.0,-5.61,8.2,1
27103,185,203,154,266,278,-4.35,-5.73,8.39,1
27203,185,204,152,269,278,-4.08,-5.57,8.43,1
27303,184,201,149,266,279,-4.28,-5.73,8.32,1
27403,186,203,152,269,275,-4.24,-5.61,8.28,1
27503,184,205,148,268,276,-4.16,-5.65,8.51,1
27603,183,206,155,269,277,-4.28,-5.73,8.43,1
27703,183,202,153,268,279,-4.24,-5.57,8.47,1
27803,184,202,151,267,278,-4.08,-5.45,8.67,1
27904,182,202,150,266,277,-4.04,-5.41,8.51,1
28003,184,202,150,267,277,-4.2,-5.37,8.36,1
28103,183,198,151,256,277,-4.04,-5.37,8.71,1
28204,182,198,149,266,276,-4.08,-5.22,8.63,1
28303,180,195,149,264,273,-3.92,-5.37,8.75,1
28403,179,198,147,262,271,-3.92,-5.45,8.67,1
28603,183,202,151,267,278,-3.96,-5.1,8.51,1
28703,183,200,151,268,277,-4.0,-5.3,8.51,1
28803,182,201,149,267,276,-4.16,-5.26,9.1,1
28903,180,198,147,264,274,-4.0,-5.18,8.59,1
29003,173,192,143,255,264,-4.0,-5.06,8.75,1
29103,188,206,154,275,284,-3.84,-5.1,8.9,1
29203,178,196,146,260,269,-4.08,-5.22,9.06,1
29303,172,190,143,256,265,-3.88,-5.18,9.02,1
29403,186,204,152,271,280,-3.84,-5.18,8.75,1
