millis,Ngon_1,Ngon_2,Ngon_3,Ngon_4,Ngon_5,X,Y,Z,mlabel
157103,207,219,320,452,514,-8.87,0,-3.26,3
157203,210,221,300,416,483,-9.14,-1.53,-2.39,3
157303,200,208,239,364,404,-9.22,-4.12,-1.33,3
157403,187,213,202,334,379,-8.12,-5.18,-0.39,0
157503,178,206,169,284,334,-7.65,-7.06,0.35,0
157603,189,219,167,293,348,-6.35,-7.69,1.84,0
157703,179,210,156,274,323,-5.18,-8.67,3.02,0
157803,174,196,141,256,301,-4.63,-8.79,3.61,0
157903,182,213,154,271,293,-3.53,-9.22,4.43,0
158003,184,210,151,268,316,-2.39,-9.49,4.63,0
158103,179,209,152,264,298,-1.61,-9.49,4.82,0
158203,173,201,145,260,291,-1.53,-9.53,4.82,0
158303,178,206,152,271,303,-0.67,-9.92,5.06,0
158403,176,206,150,267,298,-1.02,-9.85,5.02,0
158503,172,200,145,259,289,-1.06,-9.92,4.59,0
158603,172,201,146,261,291,-1.22,-10,5.02,0
158703,180,212,157,280,314,-2.16,-9.53,4.79,0
158803,163,191,176,292,320,-2.82,-9.34,4.63,0
158903,179,204,237,360,375,-4.9,-9.22,3.73,3
159003,203,228,311,441,461,-6.51,-8.32,2.75,3
159104,195,219,317,438,466,-7.77,-7.81,2.16,3
159203,186,215,317,445,474,-7.85,-6.2,0.75,3
159303,200,220,315,434,457,-9.22,-4.71,0.55,3
159404,200,230,335,469,519,-9.73,-2.39,-1.14,3
159503,194,216,319,448,497,-9.69,-0.59,-2.35,3
159603,212,228,333,471,526,-9.65,-0.12,-2.71,3
159803,209,218,320,450,505,-8.43,-0.35,-2.71,3
159903,206,218,319,447,503,-9.18,-0.94,-2.35,3
160003,207,221,322,443,498,-9.22,-0.04,-2.2,3
160103,203,218,269,387,431,-10.24,-2.9,-1.18,3
160203,202,229,231,361,393,-9.3,-4.75,-0.35,3
160303,191,221,193,322,366,-7.45,-6.35,0.55,0
160403,190,221,177,305,351,-6.16,-7.85,1.88,0
160503,183,213,162,283,335,-5.53,-8.59,2.94,0
160603,187,219,164,292,337,-4.86,-9.18,3.14,0
