millis,Ngon_1,Ngon_2,Ngon_3,Ngon_4,Ngon_5,X,Y,Z,mlabel
17003,272,185,201,142,206,-4.2,-9.57,0.51,0
17103,289,184,201,142,184,-4.04,-9.53,0.16,3
17203,301,184,200,140,180,-3.77,-9.57,0,3
17303,318,185,201,139,179,-4.04,-9.49,-0.04,3
17403,335,185,201,142,178,-3.84,-9.45,-0.2,3
17503,356,185,201,142,198,-4.04,-9.38,-0.04,3
17603,359,185,200,141,185,-4.2,-9.57,0.04,3
17703,359,186,201,142,183,-4.24,-9.65,0.16,3
17803,359,185,201,144,179,-4.31,-9.49,0.24,3
17903,356,187,201,142,179,-4.08,-9.45,0.39,3
18003,345,185,201,143,213,-4.31,-9.53,0.35,3
18103,329,185,201,142,197,-3.92,-9.49,0.04,3
18203,320,187,201,142,200,-4.08,-9.57,0,3
18304,287,186,201,143,206,-4.28,-9.57,0,3
18403,241,186,201,142,177,-4.35,-9.65,0.04,0
18503,231,185,201,142,185,-3.77,-9.61,0.08,0
18604,227,186,202,142,222,-4.2,-9.61,0.27,0
18703,223,185,201,142,226,-4.31,-9.65,0.9,0
18803,222,186,201,141,195,-4.28,-9.65,0.86,0
19003,217,185,202,141,180,-4.55,-9.61,0.94,0
19103,219,185,201,141,179,-4.2,-9.53,1.06,0
19203,220,185,202,142,180,-4.39,-9.45,0.82,0
19303,222,186,201,142,180,-4.55,-9.53,0.9,0
19403,242,185,200,141,184,-4.24,-9.57,0.55,0
19503,263,184,201,142,177,-4.59,-9.65,0.55,0
19603,276,187,200,143,177,-3.88,-9.45,-0.08,3
19703,292,187,202,141,181,-4.16,-9.53,-0.27,3
19803,301,184,201,142,179,-4.08,-9.53,-0.27,3
19903,309,186,202,143,176,-4.16,-9.53,-0.35,3
20003,322,184,201,141,178,-4.2,-9.57,-0.39,3
20103,334,184,201,142,175,-4.31,-9.57,-0.27,3
20203,346,187,199,141,176,-4.24,-9.45,-0.12,3
20303,346,186,199,140,178,-4.04,-9.49,-0.12,3
20403,343,185,200,142,180,-4.12,-9.53,-0.16,3
20503,341,187,201,142,180,-4.24,-9.57,0,3
20603,337,185,201,141,180,-4.24,-9.53,-0.08,3
20703,338,184,199,142,179,-4.16,-9.53,-0.04,3
20803,338,185,203,142,180,-4.2,-9.45,-0.2,3
20903,338,185,201,141,178,-4.12,-9.57,-0.04,3
21003,334,186,201,141,178,-4.16,-9.45,0,3
21103,314,186,201,140,182,-4.08,-9.41,0.08,3
21203,297,184,201,141,220,-4.24,-9.45,-0.08,3
21303,262,184,200,141,254,-4.16,-9.49,0.08,0
21403,239,186,201,138,177,-3.96,-9.45,0.04,0
21504,227,185,199,141,229,-4.16,-9.57,0.24,0
21603,222,184,188,142,195,-4.31,-9.61,0.59,0
21703,219,186,200,141,226,-4.31,-9.45,0.78,0
21804,217,184,200,141,178,-4.28,-9.41,0.71,0
21903,216,185,200,142,177,-4.31,-9.49,0.75,0
22003,216,184,200,141,178,-4.47,-9.41,0.55,0
22203,215,185,200,142,177,-4.31,-9.53,0.78,0
22303,216,185,200,141,178,-4.47,-9.49,0.67,0
22403,221,185,201,142,177,-4.39,-9.49,0.67,0
22503,248,185,201,142,177,-4.59,-9.57,0.63,0
22603,267,185,200,142,224,-4.51,-9.61,0.43,0
22703,265,185,200,141,180,-4,-9.49,-0.39,0
22803,270,184,199,142,178,-4,-9.65,-0.24,0
22903,281,184,200,142,188,-3.88,-9.61,-0.67,3
23003,294,184,201,141,207,-3.84,-9.57,-0.63,3
23103,308,184,200,142,190,-4,-9.41,-0.31,3
23203,323,185,201,141,180,-3.8,-9.57,-0.43,3
23303,331,183,200,141,204,-4.04,-9.57,-0.51,3
23403,331,186,200,142,183,-4.12,-9.53,-0.43,3
23503,330,185,200,141,182,-4.04,-9.49,-0.43,3
23603,330,186,200,141,181,-4.08,-9.53,-0.2,3
23703,328,186,201,142,182,-4.08,-9.49,-0.24,3
23803,327,183,201,143,186,-3.92,-9.57,-0.31,3
23903,305,184,200,142,208,-4.16,-9.53,-0.43,3
24003,280,184,201,142,270,-4.24,-9.57,-0.43,3
24103,266,186,200,141,198,-4.04,-9.53,-0.43,0
24203,260,184,201,142,280,-4,-9.61,-0.35,0
24303,246,184,200,142,177,-3.92,-9.49,-0.31,0
24403,234,183,200,142,229,-3.92,-9.53,-0.08,0
24503,231,186,200,143,177,-4.16,-9.53,-0.04,0
24603,228,186,200,142,229,-4.24,-9.57,0.31,0
24704,226,185,201,141,182,-4.04,-9.57,0.12,0
