millis,Ngon_1,Ngon_2,Ngon_3,Ngon_4,Ngon_5,X,Y,Z,mlabel
132303,201,218,299,467,288,-3.53,-0.67,-7.96,30
132403,201,214,298,466,287,-3.65,-0.39,-8.12,30
132503,201,212,297,465,287,-3.33,-0.82,-8.04,30
132603,200,212,298,464,286,-3.06,-1.06,-7.92,30
132703,200,211,296,462,286,-3.57,0.98,-8.75,30
132803,190,212,271,433,269,-2.16,0.94,-8.67,30
132903,164,212,191,339,240,-3.45,-5.02,-6.08,0
133003,160,212,167,304,227,-4.04,-7.73,-4.43,0
133103,158,211,162,289,220,-2.9,-9.34,-2.82,0
133203,157,211,155,277,213,-2.31,-9.92,-1.41,0
133303,156,211,154,275,210,-1.84,-10.47,-0.04,0
133403,156,210,154,275,209,-0.94,-10.36,0.51,0
133504,156,210,153,274,209,-1.18,-10.9,1.02,0
133603,156,210,153,275,208,-0.9,-10.63,1.61,0
133703,155,210,153,275,208,-1.14,-10.67,1.8,0
133804,156,210,153,274,208,-0.98,-10.59,1.65,0
133903,156,209,153,275,208,-1.06,-10.63,1.41,0
134003,156,209,153,275,208,-1.49,-10.59,1.45,0
134203,156,209,153,275,208,-1.33,-10.59,1.49,0
134303,156,209,153,275,208,-1.37,-10.59,1.57,0
134403,156,209,153,275,208,-1.41,-10.55,1.65,0
134503,156,208,153,276,208,-1.22,-10.43,1.53,0
134603,157,208,154,279,211,-1.53,-10.71,1.53,0
134703,160,208,179,326,249,-1.41,-10.63,2,0
134803,169,216,263,438,315,-3.41,-10.75,-0.39,30
134903,186,222,302,487,346,-1.69,-9.69,-1.22,30
135003,200,219,300,484,335,-2.39,-6.94,-3.41,30
135103,202,215,296,475,322,-2.59,-1.1,-7.73,30
135203,207,213,300,477,321,-4.16,2.47,-9.22,30
135303,210,212,303,478,320,-3.88,1.69,-8.08,30
135403,211,211,305,478,319,-3.96,0.16,-7.77,30
135503,210,211,305,477,319,-4.04,0.16,-7.85,30
135603,210,210,304,476,318,-4.35,0.27,-7.73,30
135703,209,210,303,474,317,-4.28,0.2,-7.53,30
135803,207,210,302,473,316,-4.31,0.24,-7.65,30
135903,208,210,302,471,315,-4.47,0.12,-7.61,30
136003,207,210,302,470,315,-4.51,0.2,-7.61,30
136103,207,210,301,470,315,-4.24,0.04,-7.57,30
136203,206,210,300,469,314,-4.2,0.16,-7.61,30
136303,206,210,300,469,314,-4.24,0.27,-7.69,30
