millis,Ngon_1,Ngon_2,Ngon_3,Ngon_4,Ngon_5,X,Y,Z,mlabel
193903,183,256,303,461,301,-6.67,-2.86,7.92,5
194003,183,256,275,426,294,-7.06,-3.22,7.96,5
194103,181,247,230,368,290,-7.41,-3.57,7.37,0
194203,179,241,176,311,287,-7.1,-4.39,5.96,0
194304,179,220,157,287,285,-7.65,-4.71,6.08,0
194403,178,213,153,276,282,-6.83,-4.98,5.69,0
194503,177,211,151,274,281,-6.94,-4.82,6.2,0
194604,177,211,152,273,279,-7.49,-5.02,6.12,0
194703,176,210,152,273,281,-7.37,-4.79,6.67,0
194803,177,218,159,282,281,-6.75,-4.08,5.92,0
195003,175,221,164,289,278,-7.49,-4.51,6.9,0
195103,179,223,165,292,281,-7.49,-3.88,7.34,0
195203,178,225,170,310,281,-6.9,-3.92,6.79,0
195303,180,244,252,399,287,-6.86,-3.88,7.41,5
195403,181,266,311,457,297,-6.79,-3.06,6.75,5
195503,186,279,331,490,319,-7.22,-3.41,6.47,5
195603,190,295,325,492,346,-6.59,-3.53,6.98,5
195703,189,297,322,488,352,-6.47,-3.57,7.41,5
195803,188,289,317,484,352,-7.22,-3.3,7.26,5
195903,188,282,316,481,351,-7.1,-3.1,7.37,5
196003,188,276,314,479,346,-7.18,-3.26,7.3,5
196103,187,274,312,477,344,-7.06,-3.26,7.37,5
196203,188,272,309,470,320,-7.22,-3.3,7.37,5
196303,187,264,281,440,305,-7.26,-3.53,7.06,5
196403,185,248,228,374,299,-7.06,-4.16,6.47,0
196503,180,235,174,306,294,-7.02,-4.39,6.08,0
196603,179,217,157,282,289,-7.41,-4.39,5.84,0
196703,178,213,153,274,287,-7.45,-4.2,5.84,0
196803,176,212,153,274,285,-7.45,-4.39,6.24,0
196903,176,212,153,272,284,-7.3,-4.47,6.79,0
197003,176,212,153,273,284,-7.49,-4.12,6.43,0
197103,175,212,152,272,282,-7.22,-4.75,5.88,0
197203,176,210,153,273,283,-7.41,-4.94,6.71,0
